ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2021-01-19,125.09831012995734,125.66255074508152,136.15995943752034,125.09831012995734,125.09831012995734,5.904700562744092,5.904700562744092,5.904700562744092,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.14327975862229386,0.14327975862229386,0.14327975862229386,3.400781658848971,3.400781658848971,3.400781658848971,0.0,0.0,0.0,131.00301069270142
2021-01-20,125.04904459344193,125.89062585156307,136.823386312051,125.04904459344193,125.04904459344193,6.132396644056824,6.132396644056824,6.132396644056824,2.360639145272827,2.360639145272827,2.360639145272827,0.15066952434553854,0.15066952434553854,0.15066952434553854,3.6210879744384568,3.6210879744384568,3.6210879744384568,0.0,0.0,0.0,131.18144123749875
2021-01-21,124.9997790569265,125.66376162588577,136.6730896664769,124.9997790569265,124.9997790569265,6.25031441557514,6.25031441557514,6.25031441557514,2.360639145272827,2.360639145272827,2.360639145272827,0.003552591737119159,0.003552591737119159,0.003552591737119159,3.886122678565194,3.886122678565194,3.886122678565194,0.0,0.0,0.0,131.25009347250165
2021-01-22,124.95051352041109,126.11950242604824,136.79424987702916,124.95051352041109,124.95051352041109,6.68533460439835,6.68533460439835,6.68533460439835,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.13175222946560744,0.13175222946560744,0.13175222946560744,4.192943229659916,4.192943229659916,4.192943229659916,0.0,0.0,0.0,131.63584812480946
2021-01-25,124.80271691086483,127.21181640335931,138.49533118458302,124.80271691086483,124.80271691086483,7.84039390672413,7.84039390672413,7.84039390672413,2.360639145272827,2.360639145272827,2.360639145272827,0.16090665144009408,0.16090665144009408,0.16090665144009408,5.318848110011208,5.318848110011208,5.318848110011208,0.0,0.0,0.0,132.64311081758896
2021-01-26,124.75345137434942,127.21753740710307,138.7511344305907,124.75345137434942,124.75345137434942,8.246587573332057,8.246587573332057,8.246587573332057,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.14327975862211928,0.14327975862211928,0.14327975862211928,5.7426686694371085,5.7426686694371085,5.7426686694371085,0.0,0.0,0.0,133.00003894768147
2021-01-27,124.70418583783402,128.61187564635205,139.33604598948133,124.70418583783402,124.70418583783402,8.689962487211277,8.689962487211277,8.689962487211277,2.360639145272827,2.360639145272827,2.360639145272827,0.1506695243458838,0.1506695243458838,0.1506695243458838,6.178653817592564,6.178653817592564,6.178653817592564,0.0,0.0,0.0,133.3941483250453
2021-01-28,124.65492030131858,128.3544921454061,139.0849587907344,124.65492030131858,124.65492030131858,8.982727487922393,8.982727487922393,8.982727487922393,2.360639145272827,2.360639145272827,2.360639145272827,0.0035525917372498383,0.0035525917372498383,0.0035525917372498383,6.618535750912315,6.618535750912315,6.618535750912315,0.0,0.0,0.0,133.637647789241
2021-01-29,124.60565476480316,128.70219750051075,140.036418255465,124.60565476480316,124.60565476480316,9.54597287479148,9.54597287479148,9.54597287479148,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.13175222946581983,0.13175222946581983,0.13175222946581983,7.053581500052831,7.053581500052831,7.053581500052831,0.0,0.0,0.0,134.15162763959464
2021-02-01,124.45785815525691,129.7511485888351,140.9197211008505,124.45785815525691,124.45785815525691,10.76059396585055,10.76059396585055,10.76059396585055,2.360639145272827,2.360639145272827,2.360639145272827,0.1609066514399016,0.1609066514399016,0.1609066514399016,8.23904816913782,8.23904816913782,8.23904816913782,0.0,0.0,0.0,135.21845212110748
2021-02-02,124.40859261874151,130.06550988647373,141.07463836056434,124.40859261874151,124.40859261874151,11.068208091335613,11.068208091335613,11.068208091335613,2.3606391452728275,2.3606391452728275,2.3606391452728275,0.14327975862244174,0.14327975862244174,0.14327975862244174,8.564289187440343,8.564289187440343,8.564289187440343,0.0,0.0,0.0,135.47680071007713
2021-02-03,124.35932708222609,130.41636036485343,141.11883207500057,124.35932708222609,124.35932708222609,11.3516331434285,11.3516331434285,11.3516331434285,2.360639145272827,2.360639145272827,2.360639145272827,0.1506695243458291,0.1506695243458291,0.1506695243458291,8.840324473809844,8.840324473809844,8.840324473809844,0.0,0.0,0.0,135.7109602256546
