ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023. 3. 8 오전 12:00:00,149.1451911,141.3881087,152.6639496,149.1451911,149.1451911,-2.34029138,-2.34029138,-2.34029138,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-4.85160005,-4.85160005,-4.85160005,0,0,0,146.8048997
2023. 3. 10 오전 12:00:00,149.8996026,142.3312014,153.3608753,149.8996026,149.8996026,-2.199141319,-2.199141319,-2.199141319,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-4.691532694,-4.691532694,-4.691532694,0,0,0,147.7004612
2023. 3. 13 오전 12:00:00,151.0312198,144.1791377,154.9909866,151.0312198,151.0312198,-1.482757037,-1.482757037,-1.482757037,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-4.004302833,-4.004302833,-4.004302833,0,0,0,149.5484627
2023. 3. 14 오전 12:00:00,151.4084255,144.7252862,155.2836458,151.4084255,151.4084255,-1.177340044,-1.177340044,-1.177340044,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-3.681258948,-3.681258948,-3.681258948,0,0,0,150.2310855
2023. 3. 17 오전 12:00:00,152.5367206,146.6376534,157.6611823,152.5367206,152.5367206,-0.03869401502,-0.03869401502,-0.03869401502,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-2.53108539,-2.53108539,-2.53108539,0,0,0,152.4980266
2023. 3. 20 오전 12:00:00,153.6583713,149.308306,160.4957832,153.6583713,153.6583713,1.260482906,1.260482906,1.260482906,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-1.26106289,-1.26106289,-1.26106289,0,0,0,154.9188542
2023. 3. 21 오전 12:00:00,154.0322549,149.8633807,160.9879085,154.0322549,154.0322549,1.662051469,1.662051469,1.662051469,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-0.8418674346,-0.8418674346,-0.8418674346,0,0,0,155.6943064
2023. 3. 24 오전 12:00:00,155.1539057,152.5839622,163.395294,155.1539057,155.1539057,2.823091336,2.823091336,2.823091336,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,0.3306999617,0.3306999617,0.3306999617,0,0,0,157.976997
2023. 3. 27 오전 12:00:00,156.2755564,154.7605453,165.6209761,156.2755564,156.2755564,3.827281794,3.827281794,3.827281794,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,1.305735997,1.305735997,1.305735997,0,0,0,160.1028382
2023. 3. 28 오전 12:00:00,156.64944,155.1822862,165.5954272,156.64944,156.64944,4.082472288,4.082472288,4.082472288,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,1.578553384,1.578553384,1.578553384,0,0,0,160.7319123
2023. 3. 30 오전 12:00:00,157.3972072,156.3580268,167.3334305,157.3972072,157.3972072,4.409134151,4.409134151,4.409134151,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,2.044942414,2.044942414,2.044942414,0,0,0,161.8063413
2023. 3. 31 오전 12:00:00,157.7710908,156.8945762,167.6595882,157.7710908,157.7710908,4.732670049,4.732670049,4.732670049,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,2.240278674,2.240278674,2.240278674,0,0,0,162.5037608
2023. 4. 3 오전 12:00:00,158.8927415,158.3664681,169.2279489,158.8927415,158.8927415,5.215649538,5.215649538,5.215649538,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,2.694103741,2.694103741,2.694103741,0,0,0,164.108391
2023. 4. 4 오전 12:00:00,159.2666251,159.3604962,170.0063599,159.2666251,159.2666251,5.312012239,5.312012239,5.312012239,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,2.808093335,2.808093335,2.808093335,0,0,0,164.5786373
2023. 4. 6 오전 12:00:00,160.0143923,160.1307282,170.9178462,160.0143923,160.0143923,5.357088083,5.357088083,5.357088083,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,2.992896346,2.992896346,2.992896346,0,0,0,165.3714803
2023. 4. 10 오전 12:00:00,161.5099266,162.0836558,172.2218474,161.5099266,161.5099266,5.759846862,5.759846862,5.759846862,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,3.238301065,3.238301065,3.238301065,0,0,0,167.2697735
2023. 4. 13 오전 12:00:00,162.6315774,163.0084306,173.7957426,162.6315774,162.6315774,5.705840669,5.705840669,5.705840669,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,3.341648932,3.341648932,3.341648932,0,0,0,168.337418
2023. 4. 14 오전 12:00:00,163.0054609,163.2589043,174.1862794,163.0054609,163.0054609,5.852344986,5.852344986,5.852344986,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,3.359953611,3.359953611,3.359953611,0,0,0,168.8578059
2023. 4. 17 오전 12:00:00,164.1271117,164.5963937,175.095645,164.1271117,164.1271117,5.870555476,5.870555476,5.870555476,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,3.34900968,3.34900968,3.34900968,0,0,0,169.9976672
2023. 4. 20 오전 12:00:00,165.2487624,165.4889349,176.208641,165.2487624,165.2487624,5.563180764,5.563180764,5.563180764,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,3.198989027,3.198989027,3.198989027,0,0,0,170.8119432
2023. 4. 21 오전 12:00:00,165.6234141,165.7452951,176.4385951,165.6234141,165.6234141,5.60055827,5.60055827,5.60055827,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,3.108166895,3.108166895,3.108166895,0,0,0,171.2239723
2023. 4. 24 오전 12:00:00,166.7473689,166.8552996,177.5382619,166.7473689,166.7473689,5.208342433,5.208342433,5.208342433,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,2.686796636,2.686796636,2.686796636,0,0,0,171.9557113
2023. 4. 26 오전 12:00:00,167.4966721,166.842323,177.5562621,167.4966721,167.4966721,4.781017147,4.781017147,4.781017147,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,2.269708477,2.269708477,2.269708477,0,0,0,172.2776892
2023. 4. 27 오전 12:00:00,167.8713237,166.9787667,177.7733998,167.8713237,167.8713237,4.383237098,4.383237098,4.383237098,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,2.019045361,2.019045361,2.019045361,0,0,0,172.2545608
2023. 5. 3 오전 12:00:00,170.1192333,167.0720788,178.0489292,170.1192333,170.1192333,2.514925996,2.514925996,2.514925996,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,0.003617326352,0.003617326352,0.003617326352,0,0,0,172.6341593
2023. 5. 4 오전 12:00:00,170.4938849,166.9438902,178.1074145,170.4938849,170.4938849,1.97144408,1.97144408,1.97144408,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-0.3927476569,-0.3927476569,-0.3927476569,0,0,0,172.465329
2023. 5. 8 오전 12:00:00,171.9924913,167.2474559,177.9333061,171.9924913,171.9924913,0.5175893098,0.5175893098,0.5175893098,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-2.003956487,-2.003956487,-2.003956487,0,0,0,172.5100806
2023. 5. 10 오전 12:00:00,172.7417945,166.855436,178.0001339,172.7417945,172.7417945,-0.2467107069,-0.2467107069,-0.2467107069,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-2.758019377,-2.758019377,-2.758019377,0,0,0,172.4950838
2023. 5. 11 오전 12:00:00,173.1164461,167.0075942,178.067102,173.1164461,173.1164461,-0.7414559873,-0.7414559873,-0.7414559873,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-3.105647724,-3.105647724,-3.105647724,0,0,0,172.3749901
2023. 5. 17 오전 12:00:00,175.3643557,168.006411,179.0398252,175.3643557,175.3643557,-2.0349877,-2.0349877,-2.0349877,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-4.54629637,-4.54629637,-4.54629637,0,0,0,173.329368
2023. 5. 18 오전 12:00:00,175.7390074,168.0966954,178.7791768,175.7390074,175.7390074,-2.292726237,-2.292726237,-2.292726237,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-4.656917974,-4.656917974,-4.656917974,0,0,0,173.4462811
2023. 5. 24 오전 12:00:00,177.986917,170.4741199,181.47173,177.986917,177.986917,-2.029620984,-2.029620984,-2.029620984,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-4.540929654,-4.540929654,-4.540929654,0,0,0,175.957296
2023. 5. 30 오전 12:00:00,178.2134933,171.2068128,182.8200473,178.2134933,178.2134933,-1.013128674,-1.013128674,-1.013128674,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-3.517047578,-3.517047578,-3.517047578,0,0,0,177.2003647
2023. 5. 31 오전 12:00:00,178.2512561,172.2372476,182.4786424,178.2512561,178.2512561,-0.8052296983,-0.8052296983,-0.8052296983,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-3.316538368,-3.316538368,-3.316538368,0,0,0,177.4460264
2023. 6. 6 오전 12:00:00,178.4778324,172.8711702,184.1405086,178.4778324,178.4778324,0.2493842681,0.2493842681,0.2493842681,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-2.254534636,-2.254534636,-2.254534636,0,0,0,178.7272167
2023. 6. 7 오전 12:00:00,178.5155952,173.4466365,183.9522061,178.5155952,178.5155952,0.3911037292,0.3911037292,0.3911037292,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-2.12020494,-2.12020494,-2.12020494,0,0,0,178.9066989
2023. 6. 9 오전 12:00:00,178.5911206,173.3618034,184.6057386,178.5911206,178.5911206,0.5989161643,0.5989161643,0.5989161643,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-1.89347521,-1.89347521,-1.89347521,0,0,0,179.1900368
2023. 6. 13 오전 12:00:00,178.7421715,174.3489024,185.1841902,178.7421715,178.7421715,0.9332048823,0.9332048823,0.9332048823,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-1.570714022,-1.570714022,-1.570714022,0,0,0,179.6753764
2023. 6. 14 오전 12:00:00,178.7799343,174.7162276,185.3806244,178.7799343,178.7799343,1.007499391,1.007499391,1.007499391,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-1.503809279,-1.503809279,-1.503809279,0,0,0,179.7874337
2023. 6. 16 오전 12:00:00,178.8554597,174.7382476,185.2443658,178.8554597,178.8554597,1.127541257,1.127541257,1.127541257,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-1.364850118,-1.364850118,-1.364850118,0,0,0,179.983001
2023. 6. 20 오전 12:00:00,179.0065106,174.8022405,185.8493048,179.0065106,179.0065106,1.534110614,1.534110614,1.534110614,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-0.9698082903,-0.9698082903,-0.9698082903,0,0,0,180.5406212
2023. 6. 21 오전 12:00:00,179.0442734,175.2422405,186.206485,179.0442734,179.0442734,1.683617864,1.683617864,1.683617864,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-0.8276908055,-0.8276908055,-0.8276908055,0,0,0,180.7278912
2023. 6. 23 오전 12:00:00,179.1197988,175.4692966,187.0188201,179.1197988,179.1197988,2.019361212,2.019361212,2.019361212,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-0.4730301627,-0.4730301627,-0.4730301627,0,0,0,181.13916
2023. 6. 26 오전 12:00:00,179.233087,176.1581286,187.6017473,179.233087,179.233087,2.7790736,2.7790736,2.7790736,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,0.2575278029,0.2575278029,0.2575278029,0,0,0,182.0121606
2023. 6. 27 오전 12:00:00,179.2708497,177.0915752,187.5172172,179.2708497,179.2708497,3.059987514,3.059987514,3.059987514,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,0.5560686099,0.5560686099,0.5560686099,0,0,0,182.3308372
2023. 6. 30 오전 12:00:00,179.3841379,178.2036684,188.9109663,179.3841379,179.3841379,4.097432861,4.097432861,4.097432861,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,1.605041487,1.605041487,1.605041487,0,0,0,183.4815708
2023. 7. 3 오전 12:00:00,179.4974261,179.1562286,190.1032599,179.4974261,179.4974261,5.357542004,5.357542004,5.357542004,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,2.835996207,2.835996207,2.835996207,0,0,0,184.8549681
2023. 7. 7 오전 12:00:00,179.648477,181.1534896,191.9339785,179.648477,179.648477,7.086315058,7.086315058,7.086315058,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,4.593923683,4.593923683,4.593923683,0,0,0,186.7347921
2023. 7. 10 오전 12:00:00,179.7617652,182.2420977,193.6607602,179.7617652,179.7617652,8.364913454,8.364913454,8.364913454,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,5.843367657,5.843367657,5.843367657,0,0,0,188.1266786
2023. 7. 11 오전 12:00:00,179.7995279,182.9814705,193.8813259,179.7995279,179.7995279,8.725932129,8.725932129,8.725932129,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,6.222013225,6.222013225,6.222013225,0,0,0,188.52546
2023. 7. 13 오전 12:00:00,179.8750534,183.2932028,194.822223,179.8750534,179.8750534,9.261244848,9.261244848,9.261244848,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,6.897053111,6.897053111,6.897053111,0,0,0,189.1362982
2023. 7. 14 오전 12:00:00,179.9128161,183.8739913,195.3297714,179.9128161,179.9128161,9.678433895,9.678433895,9.678433895,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,7.18604252,7.18604252,7.18604252,0,0,0,189.59125
2023. 7. 17 오전 12:00:00,180.0261043,185.0657705,195.7708695,180.0261043,180.0261043,10.34499082,10.34499082,10.34499082,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,7.823445022,7.823445022,7.823445022,0,0,0,190.3710951
2023. 7. 18 오전 12:00:00,180.063867,185.1956728,195.9895042,180.063867,180.063867,10.45635063,10.45635063,10.45635063,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,7.952431724,7.952431724,7.952431724,0,0,0,190.5202176
2023. 7. 20 오전 12:00:00,180.1393925,185.0316402,196.2677055,180.1393925,180.1393925,10.44253553,10.44253553,10.44253553,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,8.07834379,8.07834379,8.07834379,0,0,0,190.581928
2023. 7. 21 오전 12:00:00,180.1771552,185.2440268,196.3491602,180.1771552,180.1771552,10.56732992,10.56732992,10.56732992,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,8.074938541,8.074938541,8.074938541,0,0,0,190.7444851
2023. 7. 24 오전 12:00:00,180.2904434,185.4198682,196.1927534,180.2904434,180.2904434,10.33022022,10.33022022,10.33022022,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,7.808674427,7.808674427,7.808674427,0,0,0,190.6206636
2023. 7. 27 오전 12:00:00,180.4037316,184.577549,195.586887,180.4037316,180.4037316,9.562161767,9.562161767,9.562161767,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,7.19797003,7.19797003,7.19797003,0,0,0,189.9658933
2023. 7. 28 오전 12:00:00,180.4414943,184.4176486,194.8844545,180.4414943,180.4414943,9.422926555,9.422926555,9.422926555,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,6.93053518,6.93053518,6.93053518,0,0,0,189.8644209
2023. 7. 31 오전 12:00:00,180.5547825,183.4945104,194.4349946,180.5547825,180.5547825,8.506929455,8.506929455,8.506929455,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,5.985383658,5.985383658,5.985383658,0,0,0,189.0617119
2023. 8. 3 오전 12:00:00,180.6680707,182.3368411,193.2731754,180.6680707,180.6680707,7.271746887,7.271746887,7.271746887,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,4.90755515,4.90755515,4.90755515,0,0,0,187.9398176
2023. 8. 4 오전 12:00:00,180.7058334,182.4570414,193.5921734,180.7058334,180.7058334,7.029629793,7.029629793,7.029629793,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,4.537238418,4.537238418,4.537238418,0,0,0,187.7354632
2023. 8. 7 오전 12:00:00,180.8191216,181.5135597,192.0455645,180.8191216,180.8191216,5.966911473,5.966911473,5.966911473,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,3.445365676,3.445365676,3.445365676,0,0,0,186.7860331
2023. 8. 9 오전 12:00:00,180.894647,181.0969735,191.6105138,180.894647,180.894647,5.277206266,5.277206266,5.277206266,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,2.765897597,2.765897597,2.765897597,0,0,0,186.1718533
2023. 8. 10 오전 12:00:00,180.9324098,180.1279283,191.0068401,180.9324098,180.9324098,4.813099694,4.813099694,4.813099694,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,2.448907957,2.448907957,2.448907957,0,0,0,185.7455095
2023. 8. 14 오전 12:00:00,181.0834607,179.8196205,190.6128261,181.0834607,181.0834607,3.896553365,3.896553365,3.896553365,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,1.375007568,1.375007568,1.375007568,0,0,0,184.980014
2023. 8. 16 오전 12:00:00,181.1589861,179.1532097,190.434204,181.1589861,181.1589861,3.478072098,3.478072098,3.478072098,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,0.966763428,0.966763428,0.966763428,0,0,0,184.6370582
2023. 8. 17 오전 12:00:00,181.1967489,178.6417787,189.6797236,181.1967489,181.1967489,3.159014525,3.159014525,3.159014525,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,0.7948227883,0.7948227883,0.7948227883,0,0,0,184.3557634
2023. 8. 23 오전 12:00:00,181.4233252,178.1150908,189.3975124,181.4233252,181.4233252,2.638949847,2.638949847,2.638949847,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,0.1276411779,0.1276411779,0.1276411779,0,0,0,184.0622751
2023. 8. 24 오전 12:00:00,181.461088,178.1868218,189.1454549,181.461088,181.461088,2.420150626,2.420150626,2.420150626,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,0.05595888912,0.05595888912,0.05595888912,0,0,0,183.8812386
2023. 8. 31 오전 12:00:00,181.725427,177.9564397,189.2850664,181.725427,181.725427,1.824794632,1.824794632,1.824794632,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-0.5393971046,-0.5393971046,-0.5393971046,0,0,0,183.5502217
2023. 9. 5 오전 12:00:00,181.9142407,177.5059713,188.712889,181.9142407,181.9142407,1.021671138,1.021671138,1.021671138,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-1.482247765,-1.482247765,-1.482247765,0,0,0,182.9359118
2023. 9. 6 오전 12:00:00,181.9520034,177.12561,188.2435782,181.9520034,181.9520034,0.7569988086,0.7569988086,0.7569988086,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-1.754309861,-1.754309861,-1.754309861,0,0,0,182.7090022
2023. 9. 12 오전 12:00:00,182.1785798,174.9558947,186.082789,182.1785798,182.1785798,-1.505221069,-1.505221069,-1.505221069,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-4.009139973,-4.009139973,-4.009139973,0,0,0,180.6733587
2023. 9. 13 오전 12:00:00,182.2163425,174.3096269,185.8950628,182.2163425,182.2163425,-1.965451978,-1.965451978,-1.965451978,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-4.476760647,-4.476760647,-4.476760647,0,0,0,180.2508905
2023. 9. 19 오전 12:00:00,182.4429189,171.9914064,182.8375043,182.4429189,182.4429189,-5.056324553,-5.056324553,-5.056324553,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-7.560243457,-7.560243457,-7.560243457,0,0,0,177.3865943
2023. 9. 20 오전 12:00:00,182.4806816,171.5771775,182.434614,182.4806816,182.4806816,-5.569291408,-5.569291408,-5.569291408,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-8.080600078,-8.080600078,-8.080600078,0,0,0,176.9113902
2023. 9. 22 오전 12:00:00,182.5562071,170.0613629,181.0937551,182.5562071,182.5562071,-6.592658675,-6.592658675,-6.592658675,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-9.08505005,-9.08505005,-9.08505005,0,0,0,175.9635484
2023. 9. 26 오전 12:00:00,182.707258,168.622662,179.7859003,182.707258,182.707258,-8.322247087,-8.322247087,-8.322247087,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-10.82616599,-10.82616599,-10.82616599,0,0,0,174.3850109
2023. 9. 27 오전 12:00:00,182.7450207,168.7348474,179.8396859,182.7450207,182.7450207,-8.672359966,-8.672359966,-8.672359966,2.360639145,2.360639145,2.360639145,0.1506695243,0.1506695243,0.1506695243,-11.18366864,-11.18366864,-11.18366864,0,0,0,174.0726607
2023. 9. 29 오전 12:00:00,182.8205462,168.1764058,178.8583721,182.8205462,182.8205462,-9.293560682,-9.293560682,-9.293560682,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-11.78595206,-11.78595206,-11.78595206,0,0,0,173.5269855
2023. 10. 3 오전 12:00:00,182.9715971,167.7435303,178.4791163,182.9715971,182.9715971,-10.0017168,-10.0017168,-10.0017168,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-12.5056357,-12.5056357,-12.5056357,0,0,0,172.9698803
2023. 10. 6 오전 12:00:00,183.0848853,167.4525166,177.9598623,183.0848853,183.0848853,-10.13826196,-10.13826196,-10.13826196,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-12.63065334,-12.63065334,-12.63065334,0,0,0,172.9466233
2023. 10. 10 오전 12:00:00,183.2359362,167.8262023,178.8441716,183.2359362,183.2359362,-9.845504861,-9.845504861,-9.845504861,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-12.34942376,-12.34942376,-12.34942376,0,0,0,173.3904313
2023. 10. 13 오전 12:00:00,183.3492244,168.6645847,179.5374043,183.3492244,183.3492244,-9.424853282,-9.424853282,-9.424853282,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-11.91724466,-11.91724466,-11.91724466,0,0,0,173.9243711
2023. 10. 16 오전 12:00:00,183.4625125,168.7044097,180.0798126,183.4625125,183.4625125,-8.879183258,-8.879183258,-8.879183258,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-11.40072905,-11.40072905,-11.40072905,0,0,0,174.5833293
2023. 10. 17 오전 12:00:00,183.5002753,169.1478041,180.3823474,183.5002753,183.5002753,-8.72002152,-8.72002152,-8.72002152,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-11.22394042,-11.22394042,-11.22394042,0,0,0,174.7802537
2023. 10. 19 오전 12:00:00,183.5758007,169.5418224,180.280616,183.5758007,183.5758007,-8.512314931,-8.512314931,-8.512314931,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-10.87650667,-10.87650667,-10.87650667,0,0,0,175.0634858
2023. 10. 20 오전 12:00:00,183.6135634,169.9381544,181.3385525,183.6135634,183.6135634,-8.216114083,-8.216114083,-8.216114083,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-10.70850546,-10.70850546,-10.70850546,0,0,0,175.3974494
2023. 10. 23 오전 12:00:00,183.7268516,170.5071935,181.2083894,183.7268516,183.7268516,-7.710233925,-7.710233925,-7.710233925,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-10.23177972,-10.23177972,-10.23177972,0,0,0,176.0166177
2023. 10. 24 오전 12:00:00,183.7646144,170.9419364,181.6299224,183.7646144,183.7646144,-7.576081822,-7.576081822,-7.576081822,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-10.08000073,-10.08000073,-10.08000073,0,0,0,176.1885325
2023. 10. 26 오전 12:00:00,183.8401398,170.7932032,181.7785854,183.8401398,183.8401398,-7.414122216,-7.414122216,-7.414122216,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-9.778313953,-9.778313953,-9.778313953,0,0,0,176.4260176
2023. 10. 27 오전 12:00:00,183.8779025,170.9766062,182.1422124,183.8779025,183.8779025,-7.1315755,-7.1315755,-7.1315755,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-9.623966875,-9.623966875,-9.623966875,0,0,0,176.746327
2023. 10. 30 오전 12:00:00,183.9911907,172.2376198,182.6161124,183.9911907,183.9911907,-6.592636574,-6.592636574,-6.592636574,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-9.114182371,-9.114182371,-9.114182371,0,0,0,177.3985542
2023. 10. 31 오전 12:00:00,184.0289535,172.1577579,183.1920012,184.0289535,184.0289535,-6.414764305,-6.414764305,-6.414764305,2.360639145,2.360639145,2.360639145,0.1432797586,0.1432797586,0.1432797586,-8.918683209,-8.918683209,-8.918683209,0,0,0,177.6141892
2023. 11. 2 오전 12:00:00,184.1044789,172.4416739,183.3261406,184.1044789,184.1044789,-6.107291958,-6.107291958,-6.107291958,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-8.471483695,-8.471483695,-8.471483695,0,0,0,177.997187
2023. 11. 3 오전 12:00:00,184.1422416,172.8091534,183.5663164,184.1422416,184.1422416,-5.722016866,-5.722016866,-5.722016866,2.360639145,2.360639145,2.360639145,0.1317522295,0.1317522295,0.1317522295,-8.214408241,-8.214408241,-8.214408241,0,0,0,178.4202248
2023. 11. 6 오전 12:00:00,184.2555298,174.3075109,184.7095007,184.2555298,184.2555298,-4.762580178,-4.762580178,-4.762580178,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-7.284125975,-7.284125975,-7.284125975,0,0,0,179.4929496
2023. 11. 9 오전 12:00:00,184.368818,175.5010644,186.3196641,184.368818,184.368818,-3.729516475,-3.729516475,-3.729516475,2.360639145,2.360639145,2.360639145,0.003552591737,0.003552591737,0.003552591737,-6.093708212,-6.093708212,-6.093708212,0,0,0,180.6393015
2023. 11. 13 오전 12:00:00,184.5198689,177.5158101,188.2469068,184.5198689,184.5198689,-1.606397867,-1.606397867,-1.606397867,2.360639145,2.360639145,2.360639145,0.1609066514,0.1609066514,0.1609066514,-4.127943664,-4.127943664,-4.127943664,0,0,0,182.9134711
