ds,yhat,yhat_lower,yhat_upper,Close,model
2022-06-03,142.02723880370831,137.7533150325302,146.63529722028517,145.3800048828125,prophet
2022-06-06,141.397302783085,137.34388937874874,145.87600635927785,146.13999938964844,prophet
2022-06-07,141.36616297859308,137.04082258923262,145.7790159163537,148.7100067138672,prophet
2022-06-08,141.10359723866935,136.55729813566762,145.4723279078872,147.9600067138672,prophet
2022-06-09,140.74316183475042,136.085864100765,144.96589620031628,142.63999938964844,prophet
2022-06-10,140.7637423199792,136.09580284064774,145.14227505898478,137.1300048828125,prophet
2022-06-13,140.16832746900903,135.3900255817582,144.7958297822388,131.8800048828125,prophet
2022-06-14,140.13892798876668,135.59316751027308,144.69760569857382,132.75999450683594,prophet
2022-06-15,139.88416485332377,135.4097286061759,144.23554098678443,135.42999267578125,prophet
2022-06-16,139.53713082598446,134.99724387900898,144.53096590774234,130.05999755859375,prophet
2022-06-17,139.48315016681474,134.70294460118717,143.7423649194613,131.55999755859375,prophet
2022-06-21,135.8669136702663,131.504947270753,140.35462837247238,135.8699951171875,prophet
2022-06-22,138.39079771461368,134.15133096996308,142.7888723925382,135.35000610351562,prophet
2022-06-23,138.03882036652246,133.68083789354066,142.48094369835073,138.27000427246094,prophet
2022-06-24,137.98586535071485,133.43767679760617,142.5462165286742,141.66000366210938,prophet
2022-06-27,137.30656050068586,132.6181746788157,141.89155627836743,141.66000366210938,prophet
2022-06-28,137.27946162789382,132.85534671248183,141.90094801019555,137.44000244140625,prophet
2022-06-29,137.93924792916806,133.37293961499304,142.26480159864224,139.22999572753906,prophet
2022-06-30,138.52588333858327,134.47697957340208,142.9765436578137,136.72000122070312,prophet
2022-07-01,139.41297912826317,134.91591692904262,143.8983213005978,138.92999267578125,prophet
2022-07-05,143.14596532303668,138.6046477069637,147.70840994350434,141.55999755859375,prophet
2022-07-06,143.15372572447953,138.77428102085673,147.59698704932646,142.9199981689453,prophet
2022-07-07,143.75921665334425,139.4948223387164,148.26642324684406,146.35000610351562,prophet
2022-07-08,144.65689753298716,140.19554452557225,148.97136881257833,147.0399932861328,prophet
2022-07-11,146.70247427016847,142.27716583470541,151.10680387413103,144.8699951171875,prophet
2022-07-12,147.5416358609883,143.03958148737755,152.0983841122009,145.86000061035156,prophet
2022-07-13,148.14018513285444,143.7130372098273,152.6610648962066,145.49000549316406,prophet
2022-07-14,148.62562637564793,144.2769107032289,153.20638708733546,148.47000122070312,prophet
2022-07-15,149.3883357207236,145.19123985481176,154.15392922549162,150.1699981689453,prophet
2022-07-18,152.09243930166565,147.2402388865299,156.57633024350756,147.07000732421875,prophet
2022-07-19,153.11962316036931,148.45715948228462,157.66615585903517,151.0,prophet
2022-07-20,153.88261243203024,149.60319740325775,158.46769167239984,153.0399932861328,prophet
2022-07-21,154.5145500344066,149.88282618458783,159.17685390741818,155.35000610351562,prophet
2022-07-22,155.42427628300433,150.95043113899087,159.59974245301683,154.08999633789062,prophet
2022-07-25,157.29811340656835,152.74105822648602,161.5454915494974,152.9499969482422,prophet
2022-07-26,158.05273282868288,153.48455422925235,162.59114458012036,151.60000610351562,prophet
2022-07-27,158.53743311643896,153.71620231480637,162.9600553479554,156.7899932861328,prophet
2022-07-28,158.89451048842707,154.51692891165484,163.31307511763586,157.35000610351562,prophet
2022-07-29,159.55302130163892,155.05029090164896,163.93932876341782,162.50999450683594,prophet
2022-08-01,160.7437845727014,156.13762057080132,164.99618695429947,161.50999450683594,prophet
2022-08-02,161.32064562144123,156.99882800330323,165.64405076036795,160.00999450683594,prophet
2022-08-03,161.60335623164337,157.3191487040843,165.7703087909096,166.1300048828125,prophet
2022-08-04,161.78202432444655,157.54023983666997,166.04271081123517,165.80999755859375,prophet
2022-08-05,162.30381441693743,157.72165226889993,166.53426151371406,165.35000610351562,prophet
2022-08-08,163.2414077677428,158.59341520610593,167.64028828970308,164.8699951171875,prophet
2022-08-09,163.80301976371996,159.3218153218809,168.42206754932693,164.9199981689453,prophet
2022-08-10,164.130999961941,159.68624779865377,168.67367789883875,169.24000549316406,prophet
2022-08-11,164.37954549389363,160.0173583669003,168.89975382262685,168.49000549316406,prophet
2022-08-12,165.01009775281332,160.54570886140496,169.48337313272194,172.10000610351562,prophet
2022-08-15,166.38432964787714,161.60209953127728,171.08729737396553,173.19000244140625,prophet
2022-08-16,167.1342770500716,162.82200486569377,171.76681935576806,173.02999877929688,prophet
2022-08-17,167.65331270424807,163.28671177490085,172.4746288642432,174.5500030517578,prophet
2022-08-18,168.09723652791234,163.81970896167618,172.42887224669204,174.14999389648438,prophet
2022-08-19,167.814028719972,163.65998139400034,172.4500733749507,171.52000427246094,prophet
2022-08-22,166.4179443260695,161.73491838442376,171.1016047409633,167.57000732421875,prophet
2022-08-23,166.22805733572795,161.45720169407284,170.71199339117283,167.22999572753906,prophet
2022-08-24,165.79076327008147,161.39173167087984,170.48452267207128,167.52999877929688,prophet
2022-08-25,165.26154020299748,161.03578242421472,169.8570452343132,170.02999877929688,prophet
2022-08-26,165.10353668595377,160.45232709271679,169.498003166439,163.6199951171875,prophet
2022-08-29,163.92720264630634,159.94028988306007,168.36977886881883,161.3800048828125,prophet
2022-08-30,163.749312436058,159.42975529247698,168.19855095199338,158.91000366210938,prophet
2022-08-31,163.2981666394497,158.7807429977475,167.78524979371593,157.22000122070312,prophet
2022-09-01,162.72787128012806,158.0987565981685,167.10092781103833,157.9600067138672,prophet
2022-09-02,162.49666125929176,157.72995285425867,167.4552568040381,155.80999755859375,prophet
2022-09-06,163.7473565360737,159.09986299494648,168.1332044047875,154.52999877929688,prophet
2022-09-07,160.0525311183105,155.5067130525259,164.34846499475302,155.9600067138672,prophet
2022-09-08,159.34820529067838,154.8126141036617,164.12012985470275,154.4600067138672,prophet
2022-09-09,158.97205778672458,154.47531553350808,163.43469021064652,157.3699951171875,prophet
2022-09-12,157.01894284928602,152.3686986592636,161.5640104417353,163.42999267578125,prophet
2022-09-13,156.5523387094274,152.017359192327,160.50345710462273,153.83999633789062,prophet
2022-09-14,155.8188882912088,151.49441268137514,160.4282148252375,155.30999755859375,prophet
2022-09-15,154.97600848687264,150.21120029422443,159.85199010135042,152.3699951171875,prophet
2022-09-16,154.4779629621262,149.6541561375969,159.03039150883293,150.6999969482422,prophet
2022-09-19,152.31766719440978,148.0507326494944,156.8933684062658,154.47999572753906,prophet
2022-09-20,151.8357876935305,147.3264501905498,156.26183334001777,156.89999389648438,prophet
2022-09-21,151.11993415386496,146.5692806165489,155.5885932605295,153.72000122070312,prophet
2022-09-22,150.325905143238,146.33692803003268,155.2827798309387,152.74000549316406,prophet
2022-09-23,149.92378966386687,145.1321686830464,154.87429135570164,150.42999267578125,prophet
2022-09-26,148.22389784034306,143.75613567474795,153.0375510340874,150.77000427246094,prophet
2022-09-27,147.941130611313,143.49629088832089,152.13229876987668,151.75999450683594,prophet
2022-09-28,147.44668896550832,143.25181988908676,151.94566003246393,149.83999633789062,prophet
2022-09-29,146.89134213403958,142.10589067103416,151.01539073730603,142.47999572753906,prophet
2022-09-30,146.71528163321824,141.98108236847781,151.17736832174012,138.1999969482422,prophet
2022-10-03,145.73923609938808,141.50203464680138,150.21054188988612,142.4499969482422,prophet
2022-10-04,145.6952583643647,141.13988662218452,150.1035449497812,146.10000610351562,prophet
2022-10-05,145.43599383805196,141.05987158391798,149.6030632880039,146.39999389648438,prophet
2022-10-06,145.10711864098494,140.32170080410134,149.25377334474015,145.42999267578125,prophet
2022-10-07,145.14084087293355,140.4227987097925,149.72092613578315,140.08999633789062,prophet
2022-10-11,143.8586033422272,139.46474753726358,148.44283853723235,138.97999572753906,prophet
2022-10-12,144.78469263207452,140.31098713688925,149.16266374578018,138.33999633789062,prophet
2022-10-13,144.61981694085497,140.1301006879439,149.01838010019227,142.99000549316406,prophet
2022-10-14,144.79253276653048,140.45606481252594,149.11276849612454,138.3800048828125,prophet
2022-10-17,144.65388868062595,140.45909670682073,149.53485997358806,142.41000366210938,prophet
2022-10-18,144.8108991487787,140.630707001331,149.42975345395465,143.75,prophet
2022-10-19,144.7223876957342,140.41775910034934,149.16678047189077,143.86000061035156,prophet
2022-10-20,144.53378684535002,140.3201123013559,149.0800415202531,143.38999938964844,prophet
2022-10-21,144.67321320993284,140.455638346862,149.17418992777576,147.27000427246094,prophet
2022-10-24,144.43045927385052,140.070034309627,148.76440843330138,149.4499969482422,prophet
2022-10-25,144.55858985633014,140.40224034621147,149.1220386791259,152.33999633789062,prophet
2022-10-26,144.4517535884079,140.1257088282214,148.77719766871198,149.35000610351562,prophet
2022-10-27,144.25643827227782,139.98813366136864,148.65033050273496,144.8000030517578,prophet
2022-10-28,144.39992652083026,139.94104473166408,148.98339877248543,155.74000549316406,prophet
2022-10-31,144.2702081010064,139.63409255023365,148.83491189917825,153.33999633789062,prophet
2022-11-01,144.46889799960252,140.05262039006763,148.64481995654694,150.64999389648438,prophet
2022-11-02,144.45178821646027,140.1477690329163,148.86509648789917,145.02999877929688,prophet
2022-11-03,144.3637798011982,140.06892351191829,148.84604628375692,138.8800048828125,prophet
2022-11-04,144.62710099723594,140.13231711432317,149.17358216192594,138.3800048828125,prophet
2022-11-07,144.93299073257856,140.6402896686216,149.4418148329494,138.9199981689453,prophet
2022-11-08,145.29031415178048,140.67641127118642,149.56289724364777,139.5,prophet
2022-11-09,145.43627011447805,140.85692555118123,149.8491504546084,134.8699951171875,prophet
2022-11-10,144.20611605688643,139.88302098927548,148.85556980362992,146.8699951171875,prophet
2022-11-14,145.90192319310196,141.25673616435546,150.34396419203475,148.27999877929688,prophet
2022-11-15,146.11239710873969,141.58887711523437,150.4479195901162,150.0399932861328,prophet
2022-11-16,146.09423347278542,141.84982782851876,150.49409715407592,148.7899932861328,prophet
