ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (observed),Independence Day (observed)_lower,Independence Day (observed)_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Juneteenth National Independence Day (observed),Juneteenth National Independence Day (observed)_lower,Juneteenth National Independence Day (observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (observed),Veterans Day (observed)_lower,Veterans Day (observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2021-07-07,134.29880221969162,137.41611722435874,145.83109302290694,134.29880221969162,134.29880221969162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05564640055633402,0.05564640055633402,0.05564640055633402,0.002979300825854104,0.002979300825854104,0.002979300825854104,0.052667099730479915,0.052667099730479915,0.052667099730479915,0.0,0.0,0.0,141.77204716224446
2021-07-08,134.61651219015732,137.61359809926444,146.6132539973074,134.61651219015732,134.61651219015732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05632228152548149,0.05632228152548149,0.05632228152548149,0.0019247719999987698,0.0019247719999987698,0.0019247719999987698,0.05439750952548272,0.05439750952548272,0.05439750952548272,0.0,0.0,0.0,142.19842128770978
2021-07-09,134.93422216062305,138.48317059535543,147.67748516258132,134.93422216062305,134.93422216062305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05909972074487231,0.05909972074487231,0.05909972074487231,0.003063148655635368,0.003063148655635368,0.003063148655635368,0.056036572089236944,0.056036572089236944,0.056036572089236944,0.0,0.0,0.0,142.90879700924242
2021-07-12,135.88735207202018,139.71288088349885,149.1486106911138,135.88735207202018,135.88735207202018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062459403380231406,0.062459403380231406,0.062459403380231406,0.0022820459000979293,0.0022820459000979293,0.0022820459000979293,0.060177357480133475,0.060177357480133475,0.060177357480133475,0.0,0.0,0.0,144.37479500935802
2021-07-13,136.2050620424859,140.81158025742022,149.7265931670038,136.2050620424859,136.2050620424859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06464046430212053,0.06464046430212053,0.06464046430212053,0.00341528310470979,0.00341528310470979,0.00341528310470979,0.061225181197410744,0.061225181197410744,0.061225181197410744,0.0,0.0,0.0,145.00942049321134
2021-07-14,136.5227720129516,140.7394025062402,149.78464261845065,136.5227720129516,136.5227720129516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06505197652811091,0.06505197652811091,0.06505197652811091,0.0029793008258580883,0.0029793008258580883,0.0029793008258580883,0.062072675702252826,0.062072675702252826,0.062072675702252826,0.0,0.0,0.0,145.4038481734908
2021-07-15,136.84048222466947,140.59099858262275,149.79092973977754,136.84048222466947,136.84048222466947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06462661194494637,0.06462661194494637,0.06462661194494637,0.0019247719999946013,0.0019247719999946013,0.0019247719999946013,0.06270183994495176,0.06270183994495176,0.06270183994495176,0.0,0.0,0.0,145.6840189677625
2021-07-16,137.15819243638734,141.6770019603719,150.7760947958887,137.15819243638734,137.15819243638734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661599772595083,0.0661599772595083,0.0661599772595083,0.003063148655623846,0.003063148655623846,0.003063148655623846,0.06309682860388445,0.06309682860388445,0.06309682860388445,0.0,0.0,0.0,146.232575328934
2021-07-19,138.11132307154088,142.60153642620847,151.5965755300182,138.11132307154088,138.11132307154088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06503909914553262,0.06503909914553262,0.06503909914553262,0.0022820459000741887,0.0022820459000741887,0.0022820459000741887,0.06275705324545844,0.06275705324545844,0.06275705324545844,0.0,0.0,0.0,147.0939591059115
2021-07-20,138.42903328325872,143.15866279793656,152.37055694173947,138.42903328325872,138.42903328325872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065525584387579,0.065525584387579,0.065525584387579,0.00341528310471321,0.00341528310471321,0.00341528310471321,0.062110301282865786,0.062110301282865786,0.062110301282865786,0.0,0.0,0.0,147.49967658535186
2021-07-21,138.74674349497656,143.04031286269293,152.24402358913915,138.74674349497656,138.74674349497656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06417143588448994,0.06417143588448994,0.06417143588448994,0.002979300825857936,0.002979300825857936,0.002979300825857936,0.061192135058632,0.061192135058632,0.061192135058632,0.0,0.0,0.0,147.65032124934623
2021-07-22,139.06445370669442,142.95924404301076,152.2206085136887,139.06445370669442,139.06445370669442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06192952727922507,0.06192952727922507,0.06192952727922507,0.001924771999996773,0.001924771999996773,0.001924771999996773,0.06000475527922831,0.06000475527922831,0.06000475527922831,0.0,0.0,0.0,147.67664958609367
2021-07-23,139.3821639184123,143.7128106519868,152.21508067632055,139.3821639184123,139.3821639184123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06161689236522989,0.06161689236522989,0.06161689236522989,0.0030631486556238078,0.0030631486556238078,0.0030631486556238078,0.05855374370960608,0.05855374370960608,0.05855374370960608,0.0,0.0,0.0,147.97045971020592
2021-07-26,140.33529455356583,143.65695727370536,152.4823673852466,140.33529455356583,140.33529455356583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055006211749921624,0.055006211749921624,0.055006211749921624,0.0022820459000819655,0.0022820459000819655,0.0022820459000819655,0.05272416584983965,0.05272416584983965,0.05272416584983965,0.0,0.0,0.0,148.0546074817669
2021-07-27,140.6530047652837,143.93419608558344,152.77152248470588,140.6530047652837,140.6530047652837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05375469013546552,0.05375469013546552,0.05375469013546552,0.0034152831047036983,0.0034152831047036983,0.0034152831047036983,0.05033940703076182,0.05033940703076182,0.05033940703076182,0.0,0.0,0.0,148.21376345306368
2021-07-28,140.97071497700153,143.8952141980921,152.412290168805,140.97071497700153,140.97071497700153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050745523674513536,0.050745523674513536,0.050745523674513536,0.002979300825855154,0.002979300825855154,0.002979300825855154,0.047766222848658384,0.047766222848658384,0.047766222848658384,0.0,0.0,0.0,148.12434773128007
2021-07-29,141.2884251887194,143.63893705597923,152.260160709771,141.2884251887194,141.2884251887194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04695246660570692,0.04695246660570692,0.04695246660570692,0.0019247719999972174,0.0019247719999972174,0.0019247719999972174,0.045027694605709705,0.045027694605709705,0.045027694605709705,0.0,0.0,0.0,147.92226525416567
2021-07-30,141.60613540043727,143.48410014733443,152.1368889447347,141.60613540043727,141.60613540043727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04521204203900637,0.04521204203900637,0.04521204203900637,0.003063148655642664,0.003063148655642664,0.003063148655642664,0.0421488933833637,0.0421488933833637,0.0421488933833637,0.0,0.0,0.0,148.00843794714305
2021-08-02,142.5592661421811,142.94857333018726,152.17367086334096,142.5592661421811,142.5592661421811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035225444875840076,0.035225444875840076,0.035225444875840076,0.0022820459000897414,0.0022820459000897414,0.0022820459000897414,0.03294339897575033,0.03294339897575033,0.03294339897575033,0.0,0.0,0.0,147.58097971321268
2021-08-03,142.87697638942905,143.40522239502067,151.84620571205141,142.87697638942905,142.87697638942905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033195716163196394,0.033195716163196394,0.033195716163196394,0.0034152831047071183,0.0034152831047071183,0.0034152831047071183,0.029780433058489278,0.029780433058489278,0.029780433058489278,0.0,0.0,0.0,147.61987994390824
2021-08-04,143.19468663667698,142.93371596446624,151.6843846807473,143.19468663667698,143.19468663667698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02959781496245856,0.02959781496245856,0.02959781496245856,0.0029793008258550014,0.0029793008258550014,0.0029793008258550014,0.026618514136603558,0.026618514136603558,0.026618514136603558,0.0,0.0,0.0,147.43293647535657
2021-08-05,143.51239688392494,142.90539428535388,151.7178278115257,143.51239688392494,143.51239688392494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02541084877281116,0.02541084877281116,0.02541084877281116,0.0019247719999976618,0.0019247719999976618,0.0019247719999976618,0.023486076772813495,0.023486076772813495,0.023486076772813495,0.0,0.0,0.0,147.15916869816598
2021-08-06,143.83010713117287,142.28377403323788,151.39783304425947,143.83010713117287,143.83010713117287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02347372983208264,0.02347372983208264,0.02347372983208264,0.0030631486556368832,0.0030631486556368832,0.0030631486556368832,0.020410581176445758,0.020410581176445758,0.020410581176445758,0.0,0.0,0.0,147.20633620768953
2021-08-09,144.78323787291671,142.47284927780288,151.29823482617553,144.78323787291671,144.78323787291671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014058972228951543,0.014058972228951543,0.014058972228951543,0.0022820459000884967,0.0022820459000884967,0.0022820459000884967,0.011776926328863046,0.011776926328863046,0.011776926328863046,0.0,0.0,0.0,146.81874139338973
2021-08-10,145.10094812016465,142.490253058588,151.8413879018783,145.10094812016465,145.10094812016465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012585146959752224,0.012585146959752224,0.012585146959752224,0.003415283104712742,0.003415283104712742,0.003415283104712742,0.009169863855039482,0.009169863855039482,0.009169863855039482,0.0,0.0,0.0,146.9270648762563
2021-08-11,145.4186583674126,142.21734134765953,151.43508575291176,145.4186583674126,145.4186583674126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009707659763018534,0.009707659763018534,0.009707659763018534,0.0029793008258522206,0.0029793008258522206,0.0029793008258522206,0.0067283589371663136,0.0067283589371663136,0.0067283589371663136,0.0,0.0,0.0,146.83033322603808
2021-08-12,145.7363686146605,142.16349937614518,151.04717903636285,145.7363686146605,145.7363686146605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063907871095077095,0.0063907871095077095,0.0063907871095077095,0.0019247719999998334,0.0019247719999998334,0.0019247719999998334,0.004466015109507876,0.004466015109507876,0.004466015109507876,0.0,0.0,0.0,146.66773872058954
2021-08-13,146.05407886190847,142.26027008930288,151.0244071553837,146.05407886190847,146.05407886190847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00545627707239592,0.00545627707239592,0.00545627707239592,0.003063148655631103,0.003063148655631103,0.003063148655631103,0.0023931284167648167,0.0023931284167648167,0.0023931284167648167,0.0,0.0,0.0,146.85099038373258
2021-08-16,147.00720960365229,142.7004982739816,151.4618386108514,147.00720960365229,147.00720960365229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003562888317647332,-0.0003562888317647332,-0.0003562888317647332,0.002282045900087252,0.002282045900087252,0.002282045900087252,-0.0026383347318519853,-0.0026383347318519853,-0.0026383347318519853,0.0,0.0,0.0,146.9548325766816
2021-08-17,147.32491985090024,142.61446394234616,151.60494567017753,147.32491985090024,147.32491985090024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005055779502927751,-0.0005055779502927751,-0.0005055779502927751,0.0034152831047096956,0.0034152831047096956,0.0034152831047096956,-0.003920861055002471,-0.003920861055002471,-0.003920861055002471,0.0,0.0,0.0,147.25043561989497
2021-08-18,147.64263005841485,143.17792267420788,151.94754297500563,147.64263005841485,147.64263005841485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020362136037744066,-0.0020362136037744066,-0.0020362136037744066,0.0029793008258614624,0.0029793008258614624,0.0029793008258614624,-0.005015514429635869,-0.005015514429635869,-0.005015514429635869,0.0,0.0,0.0,147.34199812659287
2021-08-19,147.96034026592946,143.2620862932092,152.02232869261735,147.96034026592946,147.96034026592946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004008306563323217,-0.004008306563323217,-0.004008306563323217,0.0019247720000020053,0.0019247720000020053,0.0019247720000020053,-0.005933078563325222,-0.005933078563325222,-0.005933078563325222,0.0,0.0,0.0,147.36726986293002
2021-08-20,148.27805047344407,143.1515810906968,152.25605677701947,148.27805047344407,148.27805047344407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003624346308262245,-0.003624346308262245,-0.003624346308262245,0.0030631486556310645,0.0030631486556310645,0.0030631486556310645,-0.006687494963893309,-0.006687494963893309,-0.006687494963893309,0.0,0.0,0.0,147.74063946861432
2021-08-23,149.2311810959879,143.87944656461588,152.94535265024385,149.2311810959879,149.2311810959879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005870801100235153,-0.005870801100235153,-0.005870801100235153,0.0022820459000950275,0.0022820459000950275,0.0022820459000950275,-0.00815284700033018,-0.00815284700033018,-0.00815284700033018,0.0,0.0,0.0,148.35507451382017
2021-08-24,149.5488913035025,143.68369954966906,153.52494009048095,149.5488913035025,149.5488913035025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005031838270827866,-0.005031838270827866,-0.005031838270827866,0.0034152831047066495,0.0034152831047066495,0.0034152831047066495,-0.008447121375534515,-0.008447121375534515,-0.008447121375534515,0.0,0.0,0.0,148.79638546888165
2021-08-25,149.86660151101708,144.6193530202861,153.57338643021885,149.86660151101708,149.86660151101708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005705230870831832,-0.005705230870831832,-0.005705230870831832,0.0029793008258586803,0.0029793008258586803,0.0029793008258586803,-0.008684531696690513,-0.008684531696690513,-0.008684531696690513,0.0,0.0,0.0,149.01157794956978
2021-08-26,150.1843117185317,144.6206846056705,153.6097285594277,150.1843117185317,150.1843117185317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006966100530162208,-0.006966100530162208,-0.006966100530162208,0.0019247719999943818,0.0019247719999943818,0.0019247719999943818,-0.00889087253015659,-0.00889087253015659,-0.00889087253015659,0.0,0.0,0.0,149.13811270504718
