,ds,yhat,yhat_lower,yhat_upper,Close,model
311,2022-04-01,169.99767718028534,164.67153323121107,175.24065566352945,174.30999755859375,prophet
312,2022-04-04,169.28646912577884,163.80742608806585,174.5302602707649,178.44000244140625,prophet
313,2022-04-05,168.99010795514374,163.6447748304944,174.4385311644657,175.05999755859375,prophet
314,2022-04-06,168.70621111003084,163.2492013966611,174.11033181670695,171.8300018310547,prophet
315,2022-04-07,168.2570299156631,162.84933073710488,173.6562549183483,172.13999938964844,prophet
316,2022-04-08,168.0738665708114,162.71645572975808,173.7031522761728,170.08999633789062,prophet
317,2022-04-11,167.12233040824728,161.74106909477754,172.60034117233147,165.75,prophet
318,2022-04-12,166.76323571488123,161.45426941034236,172.43978498101293,167.66000366210938,prophet
319,2022-04-13,166.42126677212121,160.82151740931192,171.5724506131123,170.39999389648438,prophet
320,2022-04-14,165.9159113083037,160.41411091205453,171.54219958306686,165.2899932861328,prophet
321,2022-04-18,164.52006257163086,159.03446197356962,170.21615317011765,165.07000732421875,prophet
322,2022-04-19,164.07421769297784,158.6547507968317,169.60135464699349,167.39999389648438,prophet
323,2022-04-20,163.6331337671382,157.77015135287954,169.51378007032318,167.22999572753906,prophet
324,2022-04-21,163.01521906779763,156.98768827490568,168.46682813079192,166.4199981689453,prophet
325,2022-04-22,162.6484185707832,157.45906979413053,168.30199428321046,161.7899932861328,prophet
326,2022-04-25,161.03322664391592,155.5429107186973,166.8742589041719,162.8800048828125,prophet
327,2022-04-26,160.41173507632482,155.04780476893202,165.75877071552532,156.8000030517578,prophet
328,2022-04-27,159.78731904199694,154.16822853838204,165.24812053183854,156.57000732421875,prophet
329,2022-04-28,158.98125517792192,153.80284291719647,164.49643476018065,163.63999938964844,prophet
330,2022-04-29,158.4247578623337,153.62439034453698,163.6524730878797,157.64999389648438,prophet
331,2022-05-02,156.26798810434576,150.8233963030462,161.75803406532705,157.9600067138672,prophet
332,2022-05-03,155.48805725092498,149.96969043967349,161.1372285837618,159.47999572753906,prophet
333,2022-05-04,154.72264594128578,149.08247407806897,160.44896883483167,166.02000427246094,prophet
334,2022-05-05,153.79660543177624,148.56721517367635,158.98725492951206,156.77000427246094,prophet
335,2022-05-06,153.14438754166994,147.82670599189186,158.49741866593172,157.27999877929688,prophet
336,2022-05-09,150.8717311698951,145.97439509433707,156.65068647147214,152.05999755859375,prophet
337,2022-05-10,150.11600981139273,144.42974559072283,155.56086584406705,154.50999450683594,prophet
338,2022-05-11,149.40749800016187,143.805616043554,155.1651400163398,146.5,prophet
339,2022-05-12,148.5707766722247,143.0474574809326,153.604996327191,142.55999755859375,prophet
340,2022-05-13,148.0393370415678,142.7761340883806,153.3475843698236,147.11000061035156,prophet
341,2022-05-16,146.29789187510127,140.84319371076413,151.57215197795145,145.5399932861328,prophet
342,2022-05-17,145.7658844673953,140.56905459903874,151.4393771024716,149.24000549316406,prophet
343,2022-05-18,145.2982937895916,139.8332828939163,150.64290004834237,140.82000732421875,prophet
344,2022-05-19,144.71543619733703,139.23237753408822,149.9925554288483,137.35000610351562,prophet
345,2022-05-20,144.4462803557443,139.32341771052998,149.35494503746705,137.58999633789062,prophet
346,2022-05-23,143.49543473065376,137.9813993447509,149.24157676006988,143.11000061035156,prophet
347,2022-05-24,143.21289740923942,138.13684499939077,149.15425672527917,140.36000061035156,prophet
348,2022-05-25,142.98061676670414,137.52037651352927,148.08715144951782,140.52000427246094,prophet
349,2022-05-26,142.61516641448242,137.3268729773018,147.8429344145204,143.77999877929688,prophet
350,2022-05-27,142.54225684274343,136.56809827883558,147.5902158102287,149.63999938964844,prophet
351,2022-05-31,141.83785507124503,136.38480218880068,147.07549776923517,148.83999633789062,prophet
352,2022-06-01,141.66853356866537,136.57017672140395,147.15741836733994,148.7100067138672,prophet
353,2022-06-02,141.3386432018862,135.51466823050393,146.9809003890038,151.2100067138672,prophet
354,2022-06-03,141.27524449490525,135.83155198925056,146.76811529939113,145.3800048828125,prophet
355,2022-06-06,140.65712523687355,135.3047305931054,146.30863257637262,146.13999938964844,prophet
356,2022-06-07,140.39603462934627,134.97398808206464,145.87553587763983,148.7100067138672,prophet
357,2022-06-08,140.14587544605394,135.217588239158,146.07408982236797,147.9600067138672,prophet
358,2022-06-09,139.72790016725756,134.06199030226682,145.1314689721193,142.63999938964844,prophet
359,2022-06-10,140.00745464818536,134.80869982095672,145.71048043354088,137.1300048828125,prophet
360,2022-06-13,140.44001513424408,134.76555509104122,146.03049382792778,131.8800048828125,prophet
361,2022-06-14,140.54907299307516,135.11380967645334,146.0350932866893,132.75999450683594,prophet
362,2022-06-15,140.68456631100767,135.46215991382365,145.75522613695256,135.42999267578125,prophet
363,2022-06-16,140.67042810384788,134.97905886541838,146.4484747739561,130.05999755859375,prophet
364,2022-06-17,140.93998579313416,135.81979077029652,146.98006378629458,131.55999755859375,prophet
365,2022-06-21,141.66716678159523,135.93408386973096,147.38806401105288,135.8699951171875,prophet
366,2022-06-22,141.90546055779552,136.62786724032426,147.10719524916587,135.35000610351562,prophet
367,2022-06-23,142.01450085407868,135.93233925431568,147.0642257951931,138.27000427246094,prophet
368,2022-06-24,142.4254948073702,136.86422332636013,147.64166328032562,141.66000366210938,prophet
369,2022-06-27,143.46809295780753,137.9841475089507,148.9706789238131,141.66000366210938,prophet
370,2022-06-28,143.84203009787493,138.56198901342523,148.91188517268654,137.44000244140625,prophet
371,2022-06-29,144.26570365842514,138.773235664024,150.6569754667646,139.22999572753906,prophet
372,2022-06-30,144.55741669426595,139.3178698907889,149.8836191760762,136.72000122070312,prophet
373,2022-07-01,145.1442764671859,140.04764534232996,150.8848618040854,138.92999267578125,prophet
374,2022-07-05,147.11836844983497,141.23424692116998,152.92049886005256,141.55999755859375,prophet
375,2022-07-06,147.62768805450867,142.53759140788875,153.0301374370284,142.9199981689453,prophet
376,2022-07-07,147.9779216724337,142.43456553695103,153.34538721618398,146.35000610351562,prophet
377,2022-07-08,148.5941637381736,142.89011372254456,154.08389475542634,147.0399932861328,prophet
378,2022-07-11,149.9852436280872,144.5954339243451,155.59135222138636,144.8699951171875,prophet
379,2022-07-12,150.37294112347428,144.78681446753805,155.66943612447642,145.86000061035156,prophet
380,2022-07-13,150.7547281597026,145.43978075525277,156.21016328614525,145.49000549316406,prophet
381,2022-07-14,150.9476703889911,145.69352776605504,156.38431957949754,148.47000122070312,prophet
382,2022-07-15,151.37862308468243,145.66917870428412,156.76994081775686,150.1699981689453,prophet
383,2022-07-18,153.72718452335,147.9763575651333,159.30970910180775,147.07000732421875,prophet
384,2022-07-19,154.39595891152757,149.12507375421816,159.98673923790983,151.0,prophet
385,2022-07-20,155.0454100487799,149.6890938189429,160.10688690942206,153.0399932861328,prophet
386,2022-07-21,155.49626544764536,150.22003397452227,160.85719155144193,155.35000610351562,prophet
387,2022-07-22,156.17913955570992,150.20873894618921,161.49784253441732,154.08999633789062,prophet
388,2022-07-25,157.62801503157002,152.30009464975092,163.41989505024767,152.9499969482422,prophet
389,2022-07-26,158.0096363614146,152.33115103704517,163.45996489122368,151.60000610351562,prophet
390,2022-07-27,158.38398934886672,153.1248747946665,163.72982284286562,156.7899932861328,prophet
391,2022-07-28,158.57486770504707,153.3814754361167,164.01636999753967,157.35000610351562,prophet
392,2022-07-29,159.01566292103033,153.4011751573276,164.43824801064852,162.50999450683594,prophet
393,2022-08-01,159.86844431790075,154.2345755339126,165.11840793197968,161.50999450683594,prophet
394,2022-08-02,160.1004945147296,154.81751109184196,165.6035554158006,160.00999450683594,prophet
395,2022-08-03,160.35174023144975,154.78207320579355,165.86089847180023,166.1300048828125,prophet
396,2022-08-04,160.4465171007499,154.74205588366283,165.75030386647072,165.80999755859375,prophet
397,2022-08-05,160.81836058787044,155.29055074341272,166.56427172049172,165.35000610351562,prophet
398,2022-08-08,161.62285115536866,156.08959827253304,166.87942093726133,164.8699951171875,prophet
399,2022-08-09,161.88839693108636,156.41788662860864,166.91158751770246,164.9199981689453,prophet
400,2022-08-10,162.19546650094767,156.71331558833657,167.51790329893296,169.24000549316406,prophet
401,2022-08-11,162.3664652134131,156.85505941676095,167.76428322842216,168.49000549316406,prophet
402,2022-08-12,162.83273902673733,157.49870700037334,168.51987527797704,172.10000610351562,prophet
403,2022-08-15,164.00467567057973,158.36063995347249,169.5619554352305,173.19000244140625,prophet
404,2022-08-16,164.41156931069935,159.2393089679648,169.82973608149436,173.02999877929688,prophet
405,2022-08-17,164.86454654956873,159.2824861383061,170.43225925175665,174.5500030517578,prophet
406,2022-08-18,165.18300210626936,160.05330726998938,170.76322389770394,174.14999389648438,prophet
407,2022-08-19,165.037463086566,159.40939990216637,170.57503679695134,171.52000427246094,prophet
408,2022-08-22,164.33587803858023,159.17318975915728,169.74752425459496,167.57000732421875,prophet
409,2022-08-23,164.09636167229007,159.22916868043663,169.23159409863388,167.22999572753906,prophet
410,2022-08-24,163.8877930125224,158.24624141166322,169.3335201543998,167.52999877929688,prophet
411,2022-08-25,163.52738919694565,158.45697171754577,169.41934311229724,170.02999877929688,prophet
412,2022-08-26,163.44157928116798,158.52658681971855,168.73614632612203,163.6199951171875,prophet
413,2022-08-29,162.7896142259563,157.26324796855124,168.69893151957544,161.3800048828125,prophet
414,2022-08-30,162.52048481392137,156.9547523388671,168.27874959408234,158.91000366210938,prophet
415,2022-08-31,162.25871759592408,156.87721097879748,167.650448805647,157.22000122070312,prophet
416,2022-09-01,161.8218408882708,156.81610994291285,167.14191618414497,157.9600067138672,prophet
417,2022-09-02,161.63701698772297,156.21072922555834,167.43745377418384,155.80999755859375,prophet
418,2022-09-06,160.12364777623708,154.84385220173837,165.30250819294665,154.52999877929688,prophet
419,2022-09-07,159.67547287884517,154.00550442903943,164.79736946461463,155.9600067138672,prophet
420,2022-09-08,159.04235765086085,153.91082490456012,164.65765157458927,154.4600067138672,prophet
421,2022-09-09,158.65472062827732,153.1800302752492,164.28472162907448,157.3699951171875,prophet
422,2022-09-12,156.97155492675824,151.64693248089205,162.54605919817197,163.42999267578125,prophet
423,2022-09-13,156.33562368490223,150.5747796216639,162.11429904003364,153.83999633789062,prophet
424,2022-09-14,155.70588541140668,150.13153196617228,161.40692954651882,155.30999755859375,prophet
425,2022-09-15,154.90644023135766,149.5125806926969,160.49287110610862,152.3699951171875,prophet
426,2022-09-16,154.3710993368015,148.91848179632865,160.02451445999222,150.6999969482422,prophet
427,2022-09-19,152.3862987302709,146.9479772929944,158.17776253349425,154.47999572753906,prophet
428,2022-09-20,151.70504799323683,146.22767821609074,157.16827598868736,156.89999389648438,prophet
429,2022-09-21,151.06052498815316,145.59501194263694,156.5980782341906,153.72000122070312,prophet
430,2022-09-22,150.27782350253764,144.75344201500084,155.84678079934716,152.74000549316406,prophet
431,2022-09-23,149.78373571213336,143.90582910641172,155.07002297068874,150.42999267578125,prophet
432,2022-09-26,148.11042068231947,142.62556648901446,153.29180645241138,150.77000427246094,prophet
433,2022-09-27,147.5913825563156,142.14082913593765,152.87183348313386,151.75999450683594,prophet
434,2022-09-28,147.1348251569338,141.69157646861058,152.68627273168164,149.83999633789062,prophet
435,2022-09-29,146.56304824247948,141.24986868138768,152.1862816456838,142.47999572753906,prophet
436,2022-09-30,146.3070969903333,140.82494505909503,151.3371401191091,138.1999969482422,prophet
437,2022-10-03,145.42980643933174,139.8361646955326,150.9420074323152,142.4499969482422,prophet
438,2022-10-04,145.1899743256696,139.89487190949873,150.88446389901034,146.10000610351562,prophet
439,2022-10-05,145.01266470794036,140.19626071557516,150.36706780680134,146.39999389648438,prophet
440,2022-10-06,144.71610128549867,139.25527700412945,149.9535953687215,145.42999267578125,prophet
441,2022-10-07,144.72741970095268,139.3363090793793,150.6365615803368,140.08999633789062,prophet
442,2022-10-11,144.53233568308994,138.77845140482324,150.07513716724026,138.97999572753906,prophet
443,2022-10-12,144.53556436683115,139.10921981860582,149.85426981596433,138.33999633789062,prophet
444,2022-10-13,144.3960760788157,138.7917004963279,149.3222911061958,142.99000549316406,prophet
445,2022-10-14,144.54029024114777,139.1772023441685,149.98007174562858,138.3800048828125,prophet
446,2022-10-17,144.63802421074254,139.09583479973946,150.33228966761055,142.41000366210938,prophet
447,2022-10-18,144.64209722909902,139.09055494867908,150.1993981488979,143.75,prophet
448,2022-10-19,144.66776637685552,139.26543404371333,149.68826707320855,143.86000061035156,prophet
449,2022-10-20,144.53458701786883,139.19843558513514,149.93644125207638,143.38999938964844,prophet
450,2022-10-21,144.6720142480058,139.11096376762424,150.03250611354176,147.27000427246094,prophet
451,2022-10-24,144.7051486941319,139.2520818097408,149.85258525733428,149.4499969482422,prophet
452,2022-10-25,144.68505352068507,139.43963613779692,150.14268224426627,152.33999633789062,prophet
453,2022-10-26,144.69127759116552,139.04394939257926,150.22691461063928,149.35000610351562,prophet
454,2022-10-27,144.32286649707365,139.07902982534654,149.64575248641015,144.8000030517578,prophet
455,2022-10-28,144.23631566601338,138.7602443859938,149.39051235441548,155.74000549316406,prophet
456,2022-10-31,143.69030978680692,138.29729331340877,148.9884112589672,153.33999633789062,prophet
457,2022-11-01,143.51403735426953,138.1372063356959,149.06948067348162,150.64999389648438,prophet
458,2022-11-02,143.38405962627695,137.7977262172675,148.86987285338415,145.02999877929688,prophet
459,2022-11-03,143.12333534495818,137.70520768187353,148.3967374373967,138.8800048828125,prophet
460,2022-11-04,143.16380898692898,137.92177492928494,148.22044787905836,138.3800048828125,prophet
461,2022-11-07,143.09939108956837,137.5902207938772,148.3596172895938,138.9199981689453,prophet
462,2022-11-08,143.10920028371513,137.4149566741904,148.20124307177937,139.5,prophet
463,2022-11-09,143.172918111553,137.13631049925334,148.67206863781772,134.8699951171875,prophet
464,2022-11-10,143.1098543345284,137.7207950793779,148.84176389667599,146.8699951171875,prophet
465,2022-11-14,143.83691357197281,138.68545723208717,149.0633199623989,148.27999877929688,prophet
466,2022-11-15,144.0046138159966,138.90744802217506,149.50276981226432,150.0399932861328,prophet
467,2022-11-16,144.20683167548108,138.63593788647648,149.6553509463352,148.7899932861328,prophet
468,2022-11-17,144.25969729486152,139.08865687887746,149.99279073534962,150.72000122070312,prophet
469,2022-11-18,144.58853683185694,139.04688270294565,149.85474245844557,151.2899932861328,prophet
470,2022-11-21,145.17838353958132,139.80205352058545,150.59522175979913,148.00999450683594,prophet
471,2022-11-22,145.3194706677179,139.53767465433947,150.65076067730922,150.17999267578125,prophet
472,2022-11-23,145.46489446174587,140.24197613832152,150.82222034702662,151.07000732421875,prophet
473,2022-11-25,145.64687805448662,140.59633389868165,151.1604309269178,148.11000061035156,prophet
474,2022-11-28,145.75354150225266,139.97369336043622,151.26098694326336,144.22000122070312,prophet
475,2022-11-29,145.69643585613198,140.60039376215994,151.0226312234283,141.1699981689453,prophet
476,2022-11-30,145.63105683073073,139.91510249938335,150.79467536241896,148.02999877929688,prophet
477,2022-12-01,145.37835653942108,139.81856663753564,151.04919914976006,148.30999755859375,prophet
478,2022-12-02,145.36915704943533,139.65534910892202,151.02349743621292,147.80999755859375,prophet
479,2022-12-05,144.81188258509727,139.03071292623747,150.3089746879401,146.6300048828125,prophet
480,2022-12-06,144.54798889944547,139.12813422613704,150.00645652481592,142.91000366210938,prophet
481,2022-12-07,144.28794208954605,139.17004002554475,149.61269989569072,140.94000244140625,prophet
482,2022-12-08,143.8549193053886,138.3933532566173,149.0328768568989,142.64999389648438,prophet
483,2022-12-09,143.68142908775576,138.0588565161827,149.22792479778795,142.16000366210938,prophet
484,2022-12-12,142.73565302614534,137.2530420149127,148.08825712230498,144.49000549316406,prophet
485,2022-12-13,142.37684472034834,136.73072669001513,148.01206658941294,145.47000122070312,prophet
486,2022-12-14,142.03767470964564,136.56875921903554,147.70023285782074,143.2100067138672,prophet
487,2022-12-15,141.5396678197769,136.66137501544392,147.2194610976382,136.5,prophet
488,2022-12-16,141.3132677627516,136.2287297241154,146.6283482708578,134.50999450683594,prophet
489,2022-12-19,140.25615075502432,134.64295270060168,145.66568993554688,132.3699951171875,prophet
490,2022-12-20,139.86688046606557,134.19499337625328,145.2094120039834,132.3000030517578,prophet
491,2022-12-21,139.49596935654986,134.17604476686446,144.69733773758315,135.4499969482422,prophet
492,2022-12-22,138.96238119318897,133.52498279304663,144.40061501227476,132.22999572753906,prophet
493,2022-12-23,138.69427544354852,133.15901853518923,144.17445859568156,131.86000061035156,prophet
494,2022-12-27,136.98866060533027,130.94915794548723,142.69315444017278,130.02999877929688,prophet
495,2022-12-28,136.5266165122661,131.1770960426521,142.08482973502575,126.04000091552734,prophet
496,2022-12-29,135.89213801243426,131.03713775007472,141.25943697453505,129.61000061035156,prophet
497,2022-12-30,135.51484309229238,130.3606104440993,141.000058126679,129.92999267578125,prophet
498,2023-01-03,133.3381505966212,128.2690327959517,138.54254321114695,125.06999969482422,prophet
499,2023-01-04,132.7659063178747,127.15120162117073,138.08764263656192,126.36000061035156,prophet
500,2023-01-05,132.03181074361237,126.84312708859876,137.54070107016162,125.0199966430664,prophet
501,2023-01-06,132.3405099167562,126.90647845017662,138.1846884635757,129.6199951171875,prophet
502,2023-01-09,132.93458560566188,127.22381300288323,138.81116312535454,130.14999389648438,prophet
503,2023-01-10,133.12943357029386,127.73398690536227,138.5803219229677,130.72999572753906,prophet
504,2023-01-11,133.36991326223895,127.65761153041134,138.63587878033945,133.49000549316406,prophet
505,2023-01-12,133.48156361913337,127.86795254294113,138.90187633299053,133.41000366210938,prophet
506,2023-01-13,133.89904218689023,128.08380487604418,139.44784888458287,134.75999450683594,prophet
507,2023-01-17,135.45383510535117,129.92034997690615,140.6798557093626,135.94000244140625,prophet
508,2023-01-18,135.95812849692953,130.5648340667781,141.15352086624847,135.2100067138672,prophet
509,2023-01-19,136.35526116246706,130.8231437296345,141.83229420279568,135.27000427246094,prophet
510,2023-01-20,137.07481115406588,131.54661357313682,142.60602258532774,137.8699951171875,prophet
511,2023-01-23,139.14208477770714,133.5402506286183,144.7469882691601,141.11000061035156,prophet
512,2023-01-24,139.88027048118764,134.2269172058694,145.56300462811302,142.52999877929688,prophet
513,2023-01-25,140.673298160457,135.672456281468,146.26508983765348,141.86000061035156,prophet
514,2023-01-26,141.33517833444037,136.06358930689703,147.1011835989788,143.9600067138672,prophet
515,2023-01-27,142.28844989962823,136.7494803642929,147.56445360715605,145.92999267578125,prophet
516,2023-01-30,144.80694878597032,139.20574140935642,150.05988220850324,143.0,prophet
517,2023-01-31,145.59431467600956,140.20844287104833,150.77288857922045,144.2899932861328,prophet
518,2023-02-01,146.37913866839315,141.1547605911975,152.19137265531637,145.42999267578125,prophet
519,2023-02-02,146.97294243510666,141.69084727093806,152.48144720129395,150.82000732421875,prophet
520,2023-02-03,147.79695762880957,142.08913366091465,153.24206847074103,154.5,prophet
521,2023-02-06,149.56634385218925,143.99177936464906,155.05000418931942,151.72999572753906,prophet
522,2023-02-07,149.9918327717715,144.75892357659166,155.65659390968182,154.64999389648438,prophet
523,2023-02-08,150.36592101782264,145.34975233998003,155.3343771134825,151.9199981689453,prophet
524,2023-02-09,150.5061838978467,144.89681859108813,155.95580543667154,150.8699951171875,prophet
525,2023-02-10,150.82394297714848,145.23857030576482,156.45401343908122,151.00999450683594,prophet
526,2023-02-13,150.94263321257384,145.492193215365,156.23369951514786,153.85000610351562,prophet
527,2023-02-14,150.80426417539164,145.24310366652017,156.3102173731085,153.1999969482422,prophet
528,2023-02-15,150.62361160172023,145.12244751756944,155.83188444719417,155.3300018310547,prophet
529,2023-02-16,150.2278429188121,144.74708649415172,155.9745937659547,153.7100067138672,prophet
530,2023-02-17,150.05457533542804,144.8109015316975,155.35826410492606,152.5500030517578,prophet
531,2023-02-21,148.5178280036416,143.1867699527167,154.2828543460379,148.47999572753906,prophet
532,2023-02-22,148.10391422437252,142.51420387682177,153.18871364052717,148.91000366210938,prophet
533,2023-02-23,147.54321176707717,142.23823077513626,152.63488547360038,149.39999389648438,prophet
534,2023-02-24,147.27611051925194,141.4530862782519,152.27561001964318,146.7100067138672,prophet
535,2023-02-27,146.32760077901588,140.87111547568205,151.6893375322851,147.9199981689453,prophet
536,2023-02-28,146.08271835793607,140.71606365193654,151.59367878978458,147.41000366210938,prophet
537,2023-03-01,145.9244270416857,140.6765411588171,150.928748067418,145.30999755859375,prophet
538,2023-03-02,145.67888506285544,140.26513316372694,151.2141515081934,145.91000366210938,prophet
539,2023-03-03,145.7803540319548,140.49235781179598,151.09295944883414,151.02999877929688,prophet
540,2023-03-06,146.18427532204558,140.47707542915714,151.55400863856514,153.8300018310547,prophet
541,2023-03-07,146.4449117457434,140.92527408290402,151.63624841517824,151.60000610351562,prophet
542,2023-03-08,146.8048996987298,141.45959264361048,152.36803198111298,152.8699951171875,prophet
543,2023-03-09,147.08154577118708,141.72707867796512,152.53001363263942,150.58999633789062,prophet
544,2023-03-10,147.70046123589125,142.5838973106814,153.15573301411817,148.5,prophet
545,2023-03-13,149.5484627338134,143.98751577238986,155.03705869068776,150.47000122070312,prophet
546,2023-03-14,150.23108546454267,144.53063825756882,155.31727958111233,152.58999633789062,prophet
547,2023-03-15,150.973838897198,145.83820622860486,156.39640820939175,152.99000549316406,prophet
548,2023-03-16,151.58978168065101,145.98565540141956,156.98743617960324,155.85000610351562,prophet
549,2023-03-17,152.49802655504254,147.1775541487309,157.90316486567863,155.0,prophet
550,2023-03-20,154.91885423018607,149.79734630849515,160.7248718737571,157.39999389648438,prophet
551,2023-03-21,155.69430637789293,149.94341330518697,161.01098238623928,159.27999877929688,prophet
552,2023-03-22,156.48347721036723,150.88923045520892,161.6666153179864,157.8300018310547,prophet
553,2023-03-23,157.10234405416966,151.28562504014025,162.52485020160634,158.92999267578125,prophet
554,2023-03-24,157.97699699884615,152.2627390552196,163.12400983839328,160.25,prophet
555,2023-03-27,160.102838210008,154.73369693266983,165.60894133586336,158.27999877929688,prophet
556,2023-03-28,160.7319122887084,155.27794631581702,166.1454927505386,157.64999389648438,prophet
557,2023-03-29,161.35937903428226,155.73282560611415,166.35910456791748,160.77000427246094,prophet
558,2023-03-30,161.80634132130496,156.54689597487015,167.4738974674412,162.36000061035156,prophet
559,2023-03-31,162.50376080343975,157.11839484150528,167.87227045201084,164.89999389648438,prophet
560,2023-04-03,164.10839104625165,158.66615034993364,169.08760684280307,166.1699981689453,prophet
561,2023-04-04,164.57863733185283,158.80035193391225,170.1478405503635,165.6300048828125,prophet
562,2023-04-05,165.05882904759193,159.6717128042841,170.8582755045548,163.75999450683594,prophet
563,2023-04-06,165.37148034594503,159.80113788374942,170.53464223212663,164.66000366210938,prophet
564,2023-04-10,167.26977346298065,161.74434424647671,172.838447818522,162.02999877929688,prophet
565,2023-04-11,167.66786993290344,162.32711161368758,173.04102680703306,160.8000030517578,prophet
566,2023-04-12,168.08375048099035,162.52537583215167,173.27382372407777,160.10000610351562,prophet
567,2023-04-13,168.33741802366083,163.01502028695816,173.55370240850843,165.55999755859375,prophet
568,2023-04-14,168.8578059255049,163.3810748058156,174.42609082582928,165.2100067138672,prophet
569,2023-04-17,169.99766716976745,164.79647242756602,175.76510430003563,165.22999572753906,prophet
570,2023-04-18,170.3221853324499,164.8226574730776,176.2985015869029,166.47000122070312,prophet
571,2023-04-19,170.65417742978704,164.57693382200438,176.15455309549588,167.6300048828125,prophet
572,2023-04-20,170.8119432117076,165.14096093563575,176.1740133278279,166.64999389648438,prophet
573,2023-04-21,171.22397232072035,165.8883670248838,176.32290437003525,165.02000427246094,prophet
574,2023-04-24,171.95571129508852,166.5595092313767,177.92601875598268,165.3300018310547,prophet
575,2023-04-25,172.11826056946617,167.06733617187658,177.11300601918956,163.77000427246094,prophet
576,2023-04-26,172.2776892170049,167.05447442519272,177.66380737175925,163.75999450683594,prophet
577,2023-04-27,172.25456077182542,166.69519419437847,177.8922234256933,168.41000366210938,prophet
578,2023-04-28,172.47935273227895,167.2206707718183,177.8710777254186,169.67999267578125,prophet
579,2023-05-01,172.6492859076565,166.61110768038063,177.86033792902742,169.58999633789062,prophet
580,2023-05-02,172.63694411437626,166.85498841324548,178.0130151135458,168.5399932861328,prophet
581,2023-05-03,172.63415929259168,167.19351448895085,178.42824814807923,167.4499969482422,prophet
582,2023-05-04,172.46532898053934,167.2776637054347,177.68775301012732,165.7899932861328,prophet
583,2023-05-05,172.56457059519462,167.07455766412457,177.69931216788532,173.57000732421875,prophet
584,2023-05-08,172.51008062543212,166.9492504517989,178.16305761853184,173.5,prophet
585,2023-05-09,172.48177988324656,166.60729986563342,177.91717927206423,171.77000427246094,prophet
586,2023-05-10,172.49508381623303,166.84590123859923,177.86843180336126,173.55999755859375,prophet
587,2023-05-11,172.37499013965842,166.85700656907375,177.83084815008135,173.75,prophet
588,2023-05-12,172.5555216574926,167.10944854687145,178.13624146626873,172.57000732421875,prophet
589,2023-05-15,172.92881242857376,167.18319359139028,178.3494449488583,172.07000732421875,prophet
590,2023-05-16,173.0972781633542,167.49755678360407,178.63081490195077,172.07000732421875,prophet
591,2023-05-17,173.32936804936455,167.80013666151115,178.78026363519592,172.69000244140625,prophet
592,2023-05-18,173.4462811167636,167.82422117879287,178.70235472635278,175.0500030517578,prophet
593,2023-05-19,173.87785646116885,168.18386697486434,178.9053572624327,175.16000366210938,prophet
594,2023-05-22,175.0430511252181,169.21111037185003,180.3430321910063,174.1999969482422,prophet
595,2023-05-23,175.47282934960168,170.21603009703207,181.0633913319871,171.55999755859375,prophet
596,2023-05-24,175.9572959919242,170.31248893961342,181.32136394687237,171.83999633789062,prophet
597,2023-05-25,175.97653819149306,170.23197166610373,181.4006732468927,172.99000549316406,prophet
598,2023-05-26,176.29343337775322,171.11993386995255,181.90380846872455,175.42999267578125,prophet
599,2023-05-30,177.20036467074667,171.6149631014538,182.96209183623637,177.3000030517578,prophet
600,2023-05-31,177.44602637403906,171.66294470182845,183.0537274682889,177.25,prophet
601,2023-06-01,177.53521068388272,171.87725591865282,183.22953793540083,180.08999633789062,prophet
602,2023-06-02,177.89441463184986,172.69819287195335,183.58669444793043,180.9499969482422,prophet
603,2023-06-05,178.5585493163045,173.38593678678293,183.77994689201958,179.5800018310547,prophet
604,2023-06-06,178.7272167085667,172.87868340503005,183.7840576688349,179.2100067138672,prophet
605,2023-06-07,178.90669889763186,173.2156612192596,184.39193871828425,177.82000732421875,prophet
606,2023-06-08,178.9174889004904,173.22988048072503,184.39737078846795,180.57000732421875,prophet
607,2023-06-09,179.190036788742,174.1108455191155,184.53808638183648,180.9600067138672,prophet
608,2023-06-12,179.58564665846697,174.1328827734336,185.36697362320103,183.7899932861328,prophet
609,2023-06-13,179.6753764188017,174.11494646145255,184.9928089349294,183.30999755859375,prophet
610,2023-06-14,179.78743365505437,174.48853158611587,185.0652593955098,183.9499969482422,prophet
611,2023-06-15,179.74555761215467,174.29574394433223,185.20813229278917,186.00999450683594,prophet
612,2023-06-16,179.9830009775554,174.90464008206192,185.20349602363285,184.9199981689453,prophet
613,2023-06-20,180.5406212461669,174.86628161975997,185.76785940599143,185.00999450683594,prophet
614,2023-06-21,180.72789122468978,175.3935119299546,186.15776219708937,183.9600067138672,prophet
615,2023-06-22,180.78345520647105,175.02952761858793,186.14407682151634,187.0,prophet
616,2023-06-23,181.13916002858352,175.72268100156688,186.38300519487046,186.67999267578125,prophet
617,2023-06-26,182.01216060018626,176.55148904356204,187.8061375485007,185.27000427246094,prophet
618,2023-06-27,182.33083724245108,177.3733346733639,188.34949905555655,188.05999755859375,prophet
619,2023-06-28,182.70115074076506,177.0565844485038,188.3011303811705,189.25,prophet
620,2023-06-29,182.9421314550334,177.68370434018877,188.666397789308,189.58999633789062,prophet
621,2023-06-30,183.48157077389735,178.46302878342505,188.73080378725396,193.97000122070312,prophet
622,2023-07-03,184.8549681007152,180.02754943470237,190.31305351021834,192.4600067138672,prophet
