ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,holidays,holidays_lower,holidays_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat
2021-11-03,154.19519012198026,144.6443513267151,153.40110035894918,154.19519012198026,154.19519012198026,0.0,0.0,0.0,-0.034259486717374193,-0.034259486717374193,-0.034259486717374193,0.0031604453165044837,0.0031604453165044837,0.0031604453165044837,-0.03741993203387868,-0.03741993203387868,-0.03741993203387868,0.0,0.0,0.0,148.9125420541133
2021-11-04,154.22053286847233,144.39487277253798,153.7385041326904,154.22053286847233,154.22053286847233,0.0,0.0,0.0,-0.03356985445064324,-0.03356985445064324,-0.03356985445064324,0.002126339999995349,0.002126339999995349,0.002126339999995349,-0.035696194450638596,-0.035696194450638596,-0.035696194450638596,0.0,0.0,0.0,149.0433720267771
2021-11-05,154.2458756149644,145.12065126885204,153.9886269028964,154.2458756149644,154.2458756149644,0.0,0.0,0.0,-0.03117897106024594,-0.03117897106024594,-0.03117897106024594,0.002624148089137018,0.002624148089137018,0.002624148089137018,-0.03380311914938296,-0.03380311914938296,-0.03380311914938296,0.0,0.0,0.0,149.43664792300314
2021-11-08,154.32190385444062,146.11509232507532,154.96989802525943,154.32190385444062,154.32190385444062,0.0,0.0,0.0,-0.024690574757161146,-0.024690574757161146,-0.024690574757161146,0.0023992437972095554,0.0023992437972095554,0.0023992437972095554,-0.0270898185543707,-0.0270898185543707,-0.0270898185543707,0.0,0.0,0.0,150.5116073506551
2021-11-09,154.34724660093266,146.9467057670863,155.4894079900155,154.34724660093266,154.34724660093266,0.0,0.0,0.0,-0.02132901029898699,-0.02132901029898699,-0.02132901029898699,0.0031903494159536746,0.0031903494159536746,0.0031903494159536746,-0.024519359714940667,-0.024519359714940667,-0.024519359714940667,0.0,0.0,0.0,151.05517258856108
2021-11-10,154.3725893474248,146.81917987317493,155.93979409613854,154.3725893474248,154.3725893474248,0.0,0.0,0.0,-0.018637077027764678,-0.018637077027764678,-0.018637077027764678,0.0031604453165059118,0.0031604453165059118,0.0031604453165059118,-0.021797522344270587,-0.021797522344270587,-0.021797522344270587,0.0,0.0,0.0,151.49553550878136
2021-11-12,155.0098696381757,148.38532341470818,157.1491757572113,155.0098696381757,155.0098696381757,0.0,0.0,0.0,-0.013334916084508307,-0.013334916084508307,-0.013334916084508307,0.00262414808913093,0.00262414808913093,0.00262414808913093,-0.015959064173639237,-0.015959064173639237,-0.015959064173639237,0.0,0.0,0.0,152.94282603428005
2021-11-15,155.96579007430216,150.84496156412035,159.94654840322045,155.96579007430216,155.96579007430216,0.0,0.0,0.0,-0.004109661907808994,-0.004109661907808994,-0.004109661907808994,0.0023992437971869286,0.0023992437971869286,0.0023992437971869286,-0.0065089057049959225,-0.0065089057049959225,-0.0065089057049959225,0.0,0.0,0.0,155.32482340791248
2021-11-16,156.28443021967766,151.8899982938912,160.48030042722547,156.28443021967766,156.28443021967766,0.0,0.0,0.0,-7.67289297366764e-05,-7.67289297366764e-05,-7.67289297366764e-05,0.00319034941595105,0.00319034941595105,0.00319034941595105,-0.0032670783456877264,-0.0032670783456877264,-0.0032670783456877264,0.0,0.0,0.0,156.2724386826124
2021-11-17,156.60307036505313,152.30980469075433,161.5626948594763,156.60307036505313,156.60307036505313,0.0,0.0,0.0,0.003138753309550238,0.003138753309550238,0.003138753309550238,0.0031604453165069955,0.0031604453165069955,0.0031604453165069955,-2.1692006956757458e-05,-2.1692006956757458e-05,-2.1692006956757458e-05,0.0,0.0,0.0,157.09460877044717
2021-11-18,156.9217105104286,153.0329929287517,162.307454524456,156.9217105104286,156.9217105104286,0.0,0.0,0.0,0.005327648085660831,0.005327648085660831,0.005327648085660831,0.0021263399999996036,0.0021263399999996036,0.0021263399999996036,0.003201308085661228,0.003201308085661228,0.003201308085661228,0.0,0.0,0.0,157.75773416102808
2021-11-19,157.24035065580406,154.2898103774524,163.1916540839219,157.24035065580406,157.24035065580406,0.0,0.0,0.0,0.009000544071195367,0.009000544071195367,0.009000544071195367,0.00262414808913134,0.00262414808913134,0.00262414808913134,0.0063763959820640264,0.0063763959820640264,0.0063763959820640264,0.0,0.0,0.0,158.65559936165184
2021-11-22,158.19627109193053,156.09635886427472,165.39229304262332,158.19627109193053,158.19627109193053,0.0,0.0,0.0,0.01777559264687605,0.01777559264687605,0.01777559264687605,0.002399243797186065,0.002399243797186065,0.002399243797186065,0.015376348849689983,0.015376348849689983,0.015376348849689983,0.0,0.0,0.0,161.00830356511545
2021-11-23,158.514911237306,157.25001869099958,166.17203383613867,158.514911237306,158.514911237306,0.0,0.0,0.0,0.021321435712377764,0.021321435712377764,0.021321435712377764,0.003190349415948426,0.003190349415948426,0.003190349415948426,0.018131086296429337,0.018131086296429337,0.018131086296429337,0.0,0.0,0.0,161.89467672670546
2021-11-24,158.83355138268146,158.33959674899734,167.10531289271188,158.83355138268146,158.83355138268146,0.0,0.0,0.0,0.02389453897637512,0.02389453897637512,0.02389453897637512,0.003160445316505428,0.003160445316505428,0.003160445316505428,0.020734093659869692,0.020734093659869692,0.020734093659869692,0.0,0.0,0.0,162.62880586695104
2021-11-26,159.4708316734324,159.3853788525841,168.29709249339265,159.4708316734324,159.4708316734324,0.0,0.0,0.0,0.02805917152432978,0.02805917152432978,0.02805917152432978,0.0026241480891506324,0.0026241480891506324,0.0026241480891506324,0.025435023435179144,0.025435023435179144,0.025435023435179144,0.0,0.0,0.0,163.94545109248475
2021-11-29,160.42675210955883,161.262877492375,170.29934088122576,160.42675210955883,160.42675210955883,0.0,0.0,0.0,0.03351791286936178,0.03351791286936178,0.03351791286936178,0.0023992437972015024,0.0023992437972015024,0.0023992437972015024,0.031118669072160276,0.031118669072160276,0.031118669072160276,0.0,0.0,0.0,165.80392200868172
2021-11-30,160.7566079733729,162.06583172101264,171.02647345012315,160.7566079733729,160.7566079733729,0.0,0.0,0.0,0.035832427682353556,0.035832427682353556,0.035832427682353556,0.0031903494159510612,0.0031903494159510612,0.0031903494159510612,0.032642078266402495,0.032642078266402495,0.032642078266402495,0.0,0.0,0.0,166.51690750303925
2021-12-01,161.08646383718695,162.75349673900988,171.29332873670893,161.08646383718695,161.08646383718695,0.0,0.0,0.0,0.037145974001500645,0.037145974001500645,0.037145974001500645,0.0031604453165095065,0.0031604453165095065,0.0031604453165095065,0.033985528684991134,0.033985528684991134,0.033985528684991134,0.0,0.0,0.0,167.07017743487677
2021-12-02,161.41631970100107,162.71161461225543,171.81165032642417,161.41631970100107,161.41631970100107,0.0,0.0,0.0,0.037282332150917495,0.037282332150917495,0.037282332150917495,0.0021263399999981152,0.0021263399999981152,0.0021263399999981152,0.03515599215091938,0.03515599215091938,0.03515599215091938,0.0,0.0,0.0,167.43429654667247
2021-12-03,161.74617556481513,163.7214740837092,172.53345452462622,161.74617556481513,161.74617556481513,0.0,0.0,0.0,0.03878647283433438,0.03878647283433438,0.03878647283433438,0.002624148089151043,0.002624148089151043,0.002624148089151043,0.03616232474518334,0.03616232474518334,0.03616232474518334,0.0,0.0,0.0,168.0197392094173
2021-12-06,162.73574315625734,164.82356227890332,173.71938185467482,162.73574315625734,162.73574315625734,0.0,0.0,0.0,0.04070322882526111,0.04070322882526111,0.04070322882526111,0.00239924379720064,0.00239924379720064,0.00239924379720064,0.038303985028060476,0.038303985028060476,0.038303985028060476,0.0,0.0,0.0,169.3596133479954
2021-12-07,163.06559902007143,165.04840284886606,174.43523270027438,163.06559902007143,163.06559902007143,0.0,0.0,0.0,0.04195454713777056,0.04195454713777056,0.04195454713777056,0.003190349415956296,0.003190349415956296,0.003190349415956296,0.03876419772181427,0.03876419772181427,0.03876419772181427,0.0,0.0,0.0,169.9069423807078
2021-12-08,163.3954548838855,165.7129872672759,174.81246309733245,163.3954548838855,163.3954548838855,0.0,0.0,0.0,0.04227719837462095,0.04227719837462095,0.04227719837462095,0.003160445316507939,0.003160445316507939,0.003160445316507939,0.03911675305811301,0.03911675305811301,0.03911675305811301,0.0,0.0,0.0,170.30335694352294
2021-12-09,163.72531074769955,166.05652398940774,175.06559368746525,163.72531074769955,163.72531074769955,0.0,0.0,0.0,0.041498412459512836,0.041498412459512836,0.041498412459512836,0.002126340000003113,0.002126340000003113,0.002126340000003113,0.03937207245950972,0.03937207245950972,0.03937207245950972,0.0,0.0,0.0,170.5196512231695
2021-12-10,164.05516661151364,166.27824686174105,175.54518698171512,164.05516661151364,164.05516661151364,0.0,0.0,0.0,0.04216342761499742,0.04216342761499742,0.04216342761499742,0.0026241480891384577,0.0026241480891384577,0.0026241480891384577,0.039539279525858964,0.039539279525858964,0.039539279525858964,0.0,0.0,0.0,170.97229475380453
2021-12-13,165.04473420295585,167.5306106125738,176.12857376518144,165.04473420295585,165.04473420295585,0.0,0.0,0.0,0.04197665865584602,0.04197665865584602,0.04197665865584602,0.002399243797199775,0.002399243797199775,0.002399243797199775,0.03957741485864625,0.03957741485864625,0.03957741485864625,0.0,0.0,0.0,171.97276067353818
2021-12-14,165.37459006676994,168.1612664802075,176.96179012234228,165.37459006676994,165.37459006676994,0.0,0.0,0.0,0.04263753525492412,0.04263753525492412,0.04263753525492412,0.003190349415958931,0.003190349415958931,0.003190349415958931,0.039447185838965185,0.039447185838965185,0.039447185838965185,0.0,0.0,0.0,172.42575498101047
2021-12-15,165.704445930584,168.2290179805613,176.82502553405834,165.704445930584,165.704445930584,0.0,0.0,0.0,0.042406272615172234,0.042406272615172234,0.042406272615172234,0.003160445316507697,0.003160445316507697,0.003160445316507697,0.039245827298664535,0.039245827298664535,0.039245827298664535,0.0,0.0,0.0,172.7313538382624
2021-12-16,166.03430144477306,168.43979610673765,177.60082789951673,166.03430144477306,166.03430144477306,0.0,0.0,0.0,0.04109666732513605,0.04109666732513605,0.04109666732513605,0.002126340000002369,0.002126340000002369,0.002126340000002369,0.03897032732513368,0.03897032732513368,0.03897032732513368,0.0,0.0,0.0,172.85775789581027
2021-12-17,166.3641569589621,168.6088723380704,178.1105262316988,166.3641569589621,166.3641569589621,0.0,0.0,0.0,0.0412398804817848,0.0412398804817848,0.0412398804817848,0.0026241480891388684,0.0026241480891388684,0.0026241480891388684,0.03861573239264593,0.03861573239264593,0.03861573239264593,0.0,0.0,0.0,173.22499490840258
2021-12-20,167.3537235015292,169.5600147338723,178.5492676356091,167.3537235015292,167.3537235015292,0.0,0.0,0.0,0.039404058263446166,0.039404058263446166,0.039404058263446166,0.0023992437972152137,0.0023992437972152137,0.0023992437972152137,0.037004814466230954,0.037004814466230954,0.037004814466230954,0.0,0.0,0.0,173.9481393729881
2021-12-21,167.6835790157182,169.97199145055401,178.64022252512677,167.6835790157182,167.6835790157182,0.0,0.0,0.0,0.03944668792529284,0.03944668792529284,0.03944668792529284,0.0031903494159510474,0.0031903494159510474,0.0031903494159510474,0.0362563385093418,0.0362563385093418,0.0362563385093418,0.0,0.0,0.0,174.29814082734742
2021-12-22,168.01343452990727,170.16558079703267,179.30303448463408,168.01343452990727,168.01343452990727,0.0,0.0,0.0,0.03854717925685511,0.03854717925685511,0.03854717925685511,0.0031604453165074544,0.0031604453165074544,0.0031604453165074544,0.03538673394034765,0.03538673394034765,0.03538673394034765,0.0,0.0,0.0,174.4898785082915
2021-12-23,168.3432900440963,170.04060194693758,178.8773824474108,168.3432900440963,168.3432900440963,0.0,0.0,0.0,0.0365137401404275,0.0365137401404275,0.0365137401404275,0.002126339999996382,0.002126339999996382,0.002126339999996382,0.03438740014043112,0.03438740014043112,0.03438740014043112,0.0,0.0,0.0,174.49013319115105
2021-12-27,169.66271210085245,170.75290522437518,179.5132293344326,169.66271210085245,169.66271210085245,0.0,0.0,0.0,0.03137366426492658,0.03137366426492658,0.03137366426492658,0.002399243797214349,0.002399243797214349,0.002399243797214349,0.028974420467712238,0.028974420467712238,0.028974420467712238,0.0,0.0,0.0,174.98565306858148
2021-12-28,169.99256761504148,170.72966294203385,179.72611263707142,169.99256761504148,169.99256761504148,0.0,0.0,0.0,0.030448853607758505,0.030448853607758505,0.030448853607758505,0.0031903494159562827,0.0031903494159562827,0.0031903494159562827,0.02725850419180222,0.02725850419180222,0.02725850419180222,0.0,0.0,0.0,175.16864642075888
2021-12-29,170.32242312923051,170.9927036470594,179.48718269553697,170.32242312923051,170.32242312923051,0.0,0.0,0.0,0.028565367164716367,0.028565367164716367,0.028565367164716367,0.0031604453165072124,0.0031604453165072124,0.0031604453165072124,0.025404921848209156,0.025404921848209156,0.025404921848209156,0.0,0.0,0.0,175.18774568230117
2021-12-30,170.65227864341955,170.5570174912986,179.26212192776532,170.65227864341955,170.65227864341955,0.0,0.0,0.0,0.0255501603134897,0.0255501603134897,0.0255501603134897,0.0021263399999956376,0.0021263399999956376,0.0021263399999956376,0.023423820313494062,0.023423820313494062,0.023423820313494062,0.0,0.0,0.0,175.01247172062125
2022-01-03,171.97170070017575,170.07442318089784,179.55297115724895,171.97170070017575,171.97170070017575,0.0,0.0,0.0,0.01696782385851899,0.01696782385851899,0.01696782385851899,0.002399243797191723,0.002399243797191723,0.002399243797191723,0.014568580061327264,0.014568580061327264,0.014568580061327264,0.0,0.0,0.0,174.88968622630625
2022-01-04,171.75285882277532,169.99455060836902,179.02997061119797,171.75285882277532,171.75285882277532,0.0,0.0,0.0,0.015432940944743075,0.015432940944743075,0.015432940944743075,0.003190349415953658,0.003190349415953658,0.003190349415953658,0.012242591528789419,0.012242591528789419,0.012242591528789419,0.0,0.0,0.0,174.403510550078
2022-01-05,171.5340169453749,169.31817606344546,178.2876107845215,171.5340169453749,171.5340169453749,0.0,0.0,0.0,0.013092772977656748,0.013092772977656748,0.013092772977656748,0.0031604453165056446,0.0031604453165056446,0.0031604453165056446,0.009932327661151104,0.009932327661151104,0.009932327661151104,0.0,0.0,0.0,173.7798728871862
2022-01-06,171.3151750679745,168.42670221580505,177.51703281411994,171.3151750679745,171.3151750679745,0.0,0.0,0.0,0.009799416925861872,0.009799416925861872,0.009799416925861872,0.002126339999997765,0.002126339999997765,0.002126339999997765,0.007673076925864106,0.007673076925864106,0.007673076925864106,0.0,0.0,0.0,172.99396389419263
2022-01-07,171.0963331905741,167.97352044948494,176.71523271478804,171.0963331905741,171.0963331905741,0.0,0.0,0.0,0.008126172658958567,0.008126172658958567,0.008126172658958567,0.0026241480891271048,0.0026241480891271048,0.0026241480891271048,0.005502024569831462,0.005502024569831462,0.005502024569831462,0.0,0.0,0.0,172.48669153539538
2022-01-10,170.4398075583728,166.43817208486132,175.25788822095876,170.4398075583728,170.4398075583728,0.0,0.0,0.0,0.0023015158424653406,0.0023015158424653406,0.0023015158424653406,0.0023992437971908586,0.0023992437971908586,0.0023992437971908586,-9.772795472551797e-05,-9.772795472551797e-05,-9.772795472551797e-05,0.0,0.0,0.0,170.83207747565513
2022-01-11,170.22096568097237,165.9714141343307,174.62692644873223,170.22096568097237,170.22096568097237,0.0,0.0,0.0,0.00165672895567215,0.00165672895567215,0.00165672895567215,0.0031903494159562927,0.0031903494159562927,0.0031903494159562927,-0.0015336204602841427,-0.0015336204602841427,-0.0015336204602841427,0.0,0.0,0.0,170.5029756836785
2022-01-12,170.00212380357195,165.5655927410437,174.60409660180466,170.00212380357195,170.00212380357195,0.0,0.0,0.0,0.0004652985653387548,0.0004652985653387548,0.0004652985653387548,0.003160445316506727,0.003160445316506727,0.003160445316506727,-0.0026951467511679723,-0.0026951467511679723,-0.0026951467511679723,0.0,0.0,0.0,170.0812255478823
2022-01-13,169.78328192617153,165.09505721032,174.35220907348366,169.78328192617153,169.78328192617153,0.0,0.0,0.0,-0.0014249406097742428,-0.0014249406097742428,-0.0014249406097742428,0.0021263399999998916,0.0021263399999998916,0.0021263399999998916,-0.0035512806097741344,-0.0035512806097741344,-0.0035512806097741344,0.0,0.0,0.0,169.54135083289418
2022-01-14,169.56444004877113,164.63266533489627,173.88450187296084,169.56444004877113,169.56444004877113,0.0,0.0,0.0,-0.0014510239975462648,-0.0014510239975462648,-0.0014510239975462648,0.002624148089139898,0.002624148089139898,0.002624148089139898,-0.004075172086686163,-0.004075172086686163,-0.004075172086686163,0.0,0.0,0.0,169.31839797712988
2022-01-18,168.68907253916944,164.2869526900474,173.34123673510942,168.68907253916944,168.68907253916944,0.0,0.0,0.0,0.0006888128591480175,0.0006888128591480175,0.0006888128591480175,0.0031903494159589278,0.0031903494159589278,0.0031903494159589278,-0.0025015365568109103,-0.0025015365568109103,-0.0025015365568109103,0.0,0.0,0.0,168.80526774153216
2022-01-19,168.470230661769,164.2051527963388,172.85254063234834,168.470230661769,168.470230661769,0.0,0.0,0.0,0.001999766670952271,0.001999766670952271,0.001999766670952271,0.003160445316508156,0.003160445316508156,0.003160445316508156,-0.0011606786455558848,-0.0011606786455558848,-0.0011606786455558848,0.0,0.0,0.0,168.80713181409405
2022-01-20,168.25138878436854,164.2369921807049,173.19520261098015,168.25138878436854,168.25138878436854,0.0,0.0,0.0,0.002672380399359296,0.002672380399359296,0.002672380399359296,0.0021263400000020184,0.0021263400000020184,0.0021263400000020184,0.0005460403993572775,0.0005460403993572775,0.0005460403993572775,0.0,0.0,0.0,168.7010204979209
2022-01-21,168.06012039897226,164.4850771304662,173.39802469032566,168.06012039897226,168.06012039897226,0.0,0.0,0.0,0.005222950977211523,0.005222950977211523,0.005222950977211523,0.0026241480891403086,0.0026241480891403086,0.0026241480891403086,0.0025988028880712145,0.0025988028880712145,0.0025988028880712145,0.0,0.0,0.0,168.93789016904034
2022-01-24,167.48631524278343,165.03331127351612,174.02990934071144,167.48631524278343,167.48631524278343,0.0,0.0,0.0,0.01292253673424142,0.01292253673424142,0.01292253673424142,0.002399243797183669,0.002399243797183669,0.002399243797183669,0.010523292937057751,0.010523292937057751,0.010523292937057751,0.0,0.0,0.0,169.65066330399102
2022-01-25,167.29504685738715,165.74224200765718,174.4818914322255,167.29504685738715,167.29504685738715,0.0,0.0,0.0,0.01680580826579502,0.01680580826579502,0.01680580826579502,0.0031903494159510456,0.0031903494159510456,0.0031903494159510456,0.013615458849843972,0.013615458849843972,0.013615458849843972,0.0,0.0,0.0,170.10657533868957
2022-01-26,167.10377847199086,165.83502182663912,175.14104015534133,167.10377847199086,167.10377847199086,0.0,0.0,0.0,0.020009074435640886,0.020009074435640886,0.020009074435640886,0.003160445316507914,0.003160445316507914,0.003160445316507914,0.01684862911913297,0.01684862911913297,0.01684862911913297,0.0,0.0,0.0,170.44737041391377
2022-01-27,166.91251008659458,166.06238588878634,174.7255819881185,166.91251008659458,166.91251008659458,0.0,0.0,0.0,0.022291029036302208,0.022291029036302208,0.022291029036302208,0.0021263400000012746,0.0021263400000012746,0.0021263400000012746,0.02016468903630093,0.02016468903630093,0.02016468903630093,0.0,0.0,0.0,170.63316169545695
2022-01-28,166.7212417011983,166.81076972447596,175.58097861347156,166.7212417011983,166.7212417011983,0.0,0.0,0.0,0.026126019858175094,0.026126019858175094,0.026126019858175094,0.0026241480891342215,0.0026241480891342215,0.0026241480891342215,0.023501871769040873,0.023501871769040873,0.023501871769040873,0.0,0.0,0.0,171.07700417266344
2022-01-31,166.14743654500944,167.73271306633524,176.39730600622994,166.14743654500944,166.14743654500944,0.0,0.0,0.0,0.035390978702729,0.035390978702729,0.035390978702729,0.0023992437971909566,0.0023992437971909566,0.0023992437971909566,0.03299173490553804,0.03299173490553804,0.03299173490553804,0.0,0.0,0.0,172.02755693328686
2022-02-01,165.95616815961318,167.83550643114236,176.75341339265938,165.95616815961318,165.95616815961318,0.0,0.0,0.0,0.03895372257271589,0.03895372257271589,0.03895372257271589,0.0031903494159536807,0.0031903494159536807,0.0031903494159536807,0.03576337315676221,0.03576337315676221,0.03576337315676221,0.0,0.0,0.0,172.42077869333374
2022-02-02,165.7648997742169,168.205923557883,177.32190124013937,165.7648997742169,165.7648997742169,0.0,0.0,0.0,0.04139442167863078,0.04139442167863078,0.04139442167863078,0.003160445316506346,0.003160445316506346,0.003160445316506346,0.03823397636212443,0.03823397636212443,0.03823397636212443,0.0,0.0,0.0,172.62664193498682
2022-02-03,165.57363138882062,168.05447977419126,177.23206911994873,165.57363138882062,165.57363138882062,0.0,0.0,0.0,0.04247163531580569,0.04247163531580569,0.04247163531580569,0.002126340000006272,0.002126340000006272,0.002126340000006272,0.04034529531579941,0.04034529531579941,0.04034529531579941,0.0,0.0,0.0,172.60581427908025
2022-02-04,165.38236300342433,168.39750023974418,177.13527454104377,165.38236300342433,165.38236300342433,0.0,0.0,0.0,0.04466819183716624,0.04466819183716624,0.04466819183716624,0.0026241480891535125,0.0026241480891535125,0.0026241480891535125,0.04204404374801273,0.04204404374801273,0.04204404374801273,0.0,0.0,0.0,172.76969412054515
2022-02-07,164.80855784723548,168.36468754676835,177.24800375078823,164.80855784723548,164.80855784723548,0.0,0.0,0.0,0.04662849304536528,0.04662849304536528,0.04662849304536528,0.0023992437971900927,0.0023992437971900927,0.0023992437971900927,0.04422924924817519,0.04422924924817519,0.04422924924817519,0.0,0.0,0.0,172.493332540632
2022-02-08,164.94300304163053,168.00831023167342,177.17624070219824,164.94300304163053,164.94300304163053,0.0,0.0,0.0,0.04707133252037461,0.04707133252037461,0.04707133252037461,0.003190349415951056,0.003190349415951056,0.003190349415951056,0.04388098310442356,0.04388098310442356,0.04388098310442356,0.0,0.0,0.0,172.7070899847123
2022-02-09,165.07744823602562,168.1476281544089,176.81923989353447,165.07744823602562,165.07744823602562,0.0,0.0,0.0,0.046123650883170775,0.046123650883170775,0.046123650883170775,0.0031604453165047786,0.0031604453165047786,0.0031604453165047786,0.042963205566665996,0.042963205566665996,0.042963205566665996,0.0,0.0,0.0,172.69142282714876
2022-02-10,165.21189343042067,167.53514319077925,176.84884300334076,165.21189343042067,165.21189343042067,0.0,0.0,0.0,0.043597787205567375,0.043597787205567375,0.043597787205567375,0.002126339999997414,0.002126339999997414,0.002126339999997414,0.04147144720556996,0.04147144720556996,0.04147144720556996,0.0,0.0,0.0,172.41476640402902
2022-02-11,165.34633862481576,167.74009837939377,176.5426656407915,165.34633862481576,165.34633862481576,0.0,0.0,0.0,0.042035227767675855,0.042035227767675855,0.042035227767675855,0.0026241480891474257,0.0026241480891474257,0.0026241480891474257,0.03941107967852843,0.03941107967852843,0.03941107967852843,0.0,0.0,0.0,172.29670962946116
2022-02-14,165.74967420800104,166.8975705394602,175.4280209862958,165.74967420800104,165.74967420800104,0.0,0.0,0.0,0.032417277555873605,0.032417277555873605,0.032417277555873605,0.0023992437971973807,0.0023992437971973807,0.0023992437971973807,0.030018033758676226,0.030018033758676226,0.030018033758676226,0.0,0.0,0.0,171.12282740159742
2022-02-15,165.88411940239612,166.20740087231698,175.16935673075469,165.88411940239612,165.88411940239612,0.0,0.0,0.0,0.02911959139447879,0.02911959139447879,0.02911959139447879,0.0031903494159562906,0.0031903494159562906,0.0031903494159562906,0.0259292419785225,0.0259292419785225,0.0259292419785225,0.0,0.0,0.0,170.71459717822682
2022-02-16,166.01856459679118,165.70381628053318,174.88413280799918,166.01856459679118,166.01856459679118,0.0,0.0,0.0,0.024599542111783286,0.024599542111783286,0.024599542111783286,0.003160445316505861,0.003160445316505861,0.003160445316505861,0.021439096795277425,0.021439096795277425,0.021439096795277425,0.0,0.0,0.0,170.10254526792775
2022-02-17,166.15300979118624,164.7958683926462,173.70406101187095,166.15300979118624,166.15300979118624,0.0,0.0,0.0,0.018731411135035653,0.018731411135035653,0.018731411135035653,0.0021263400000024113,0.0021263400000024113,0.0021263400000024113,0.01660507113503324,0.01660507113503324,0.01660507113503324,0.0,0.0,0.0,169.26529012890853
2022-02-18,166.28745498558135,163.62517161796742,172.73109301858494,166.28745498558135,166.28745498558135,0.0,0.0,0.0,0.014114672531986255,0.014114672531986255,0.014114672531986255,0.002624148089147836,0.002624148089147836,0.002624148089147836,0.01149052444283842,0.01149052444283842,0.01149052444283842,0.0,0.0,0.0,168.63454795888023
2022-02-22,166.8252357631617,160.84644143195817,169.67933518144514,166.8252357631617,166.8252357631617,0.0,0.0,0.0,-0.007177166403811037,-0.007177166403811037,-0.007177166403811037,0.0031903494159536672,0.0031903494159536672,0.0031903494159536672,-0.010367515819764705,-0.010367515819764705,-0.010367515819764705,0.0,0.0,0.0,165.62790328573448
2022-02-23,166.95968095755674,160.19789107337908,169.20114678056717,166.95968095755674,166.95968095755674,0.0,0.0,0.0,-0.012653989494828955,-0.012653989494828955,-0.012653989494828955,0.0031604453165042937,0.0031604453165042937,0.0031604453165042937,-0.01581443481133325,-0.01581443481133325,-0.01581443481133325,0.0,0.0,0.0,164.84697490865983
2022-02-24,167.09412615195183,159.12833202858658,168.18385290238302,167.09412615195183,167.09412615195183,0.0,0.0,0.0,-0.018982003870358165,-0.018982003870358165,-0.018982003870358165,0.002126340000001667,0.002126340000001667,0.002126340000001667,-0.02110834387035983,-0.02110834387035983,-0.02110834387035983,0.0,0.0,0.0,163.92234480262135
2022-02-25,167.22857134397634,158.69015783716165,167.86185621462823,167.22857134397634,167.22857134397634,0.0,0.0,0.0,-0.023556328141169404,-0.023556328141169404,-0.023556328141169404,0.0026241480891417484,0.0026241480891417484,0.0026241480891417484,-0.026180476230311153,-0.026180476230311153,-0.026180476230311153,0.0,0.0,0.0,163.28928024281868
2022-02-28,167.6319069200499,157.02571740264636,165.94181785662553,167.6319069200499,167.6319069200499,0.0,0.0,0.0,-0.03705152745757486,-0.03705152745757486,-0.03705152745757486,0.0023992437972119537,0.0023992437972119537,0.0023992437972119537,-0.03945077125478681,-0.03945077125478681,-0.03945077125478681,0.0,0.0,0.0,161.42088871803603
2022-03-01,167.7663521120744,156.50485451058137,165.5933059258128,167.7663521120744,167.7663521120744,0.0,0.0,0.0,-0.03986111948982943,-0.03986111948982943,-0.03986111948982943,0.003190349415956301,0.003190349415956301,0.003190349415956301,-0.043051468905785734,-0.043051468905785734,-0.043051468905785734,0.0,0.0,0.0,161.0789975041622
2022-03-02,167.9007973040989,156.0695010511039,164.9850155738213,167.9007973040989,167.9007973040989,0.0,0.0,0.0,-0.04301174929792092,-0.04301174929792092,-0.04301174929792092,0.0031604453165040517,0.0031604453165040517,0.0031604453165040517,-0.04617219461442497,-0.04617219461442497,-0.04617219461442497,0.0,0.0,0.0,160.67909030353394
2022-03-03,168.0352424961234,155.56889015032073,164.77038787833524,168.0352424961234,168.0352424961234,0.0,0.0,0.0,-0.04665775196919541,-0.04665775196919541,-0.04665775196919541,0.0021263399999956797,0.0021263399999956797,0.0021263399999956797,-0.04878409196919109,-0.04878409196919109,-0.04878409196919109,0.0,0.0,0.0,160.19509582965568
2022-03-04,168.16968768814792,155.80407513945025,164.71443200916505,168.16968768814792,168.16968768814792,0.0,0.0,0.0,-0.04824287352665392,-0.04824287352665392,-0.04824287352665392,0.0026241480891421596,0.0026241480891421596,0.0026241480891421596,-0.05086702161579608,-0.05086702161579608,-0.05086702161579608,0.0,0.0,0.0,160.05669871399172
2022-03-07,168.57302326422146,155.43663032779222,164.31058427793687,168.57302326422146,168.57302326422146,0.0,0.0,0.0,-0.0514734578750283,-0.0514734578750283,-0.0514734578750283,0.0023992437972110902,0.0023992437972110902,0.0023992437972110902,-0.05387270167223939,-0.05387270167223939,-0.05387270167223939,0.0,0.0,0.0,159.8959868523644
2022-03-08,168.70746845624595,155.61506133266798,164.67441651370888,168.70746845624595,168.70746845624595,0.0,0.0,0.0,-0.050622921569780675,-0.050622921569780675,-0.050622921569780675,0.0031903494159536763,0.0031903494159536763,0.0031903494159536763,-0.05381327098573435,-0.05381327098573435,-0.05381327098573435,0.0,0.0,0.0,160.16700351234917
