ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,Christmas Day,Christmas Day_lower,Christmas Day_upper,Christmas Day (observed),Christmas Day (observed)_lower,Christmas Day (observed)_upper,Columbus Day,Columbus Day_lower,Columbus Day_upper,Independence Day,Independence Day_lower,Independence Day_upper,Independence Day (observed),Independence Day (observed)_lower,Independence Day (observed)_upper,Juneteenth National Independence Day,Juneteenth National Independence Day_lower,Juneteenth National Independence Day_upper,Juneteenth National Independence Day (observed),Juneteenth National Independence Day (observed)_lower,Juneteenth National Independence Day (observed)_upper,Labor Day,Labor Day_lower,Labor Day_upper,Martin Luther King Jr. Day,Martin Luther King Jr. Day_lower,Martin Luther King Jr. Day_upper,Memorial Day,Memorial Day_lower,Memorial Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,New Year's Day (observed),New Year's Day (observed)_lower,New Year's Day (observed)_upper,Thanksgiving,Thanksgiving_lower,Thanksgiving_upper,Veterans Day,Veterans Day_lower,Veterans Day_upper,Veterans Day (observed),Veterans Day (observed)_lower,Veterans Day (observed)_upper,Washington's Birthday,Washington's Birthday_lower,Washington's Birthday_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,holidays,holidays_lower,holidays_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-06-09,138.59912241267057,136.0357599573837,145.28178435358882,138.59912241267057,138.59912241267057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03215078132461,2.03215078132461,2.03215078132461,0.011747368328190797,0.011747368328190797,0.011747368328190797,0.0,0.0,0.0,-0.09775296194822426,-0.09775296194822426,-0.09775296194822426,2.1181563749446437,2.1181563749446437,2.1181563749446437,0.0,0.0,0.0,140.63127319399518
2022-06-10,138.15453517027188,135.64455053053794,145.3003687592028,138.15453517027188,138.15453517027188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3866920108909535,2.3866920108909535,2.3866920108909535,0.011747368328191449,0.011747368328191449,0.011747368328191449,0.0,0.0,0.0,0.0024550326328297255,0.0024550326328297255,0.0024550326328297255,2.372489609929932,2.372489609929932,2.372489609929932,0.0,0.0,0.0,140.54122718116284
2022-06-13,136.82077344307586,135.34130994752687,144.3643700930334,136.82077344307586,136.82077344307586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.085712849997923,3.085712849997923,3.085712849997923,0.011747368328192037,0.011747368328192037,0.011747368328192037,0.0,0.0,0.0,-0.02630716485150107,-0.02630716485150107,-0.02630716485150107,3.100272646521232,3.100272646521232,3.100272646521232,0.0,0.0,0.0,139.90648629307378
2022-06-14,136.37618620067724,135.16272109089752,144.20232930723606,136.37618620067724,136.37618620067724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.417267121271895,3.417267121271895,3.417267121271895,0.011747368328192691,0.011747368328192691,0.011747368328192691,0.0,0.0,0.0,0.07052787227390557,0.07052787227390557,0.07052787227390557,3.3349918806697967,3.3349918806697967,3.3349918806697967,0.0,0.0,0.0,139.79345332194913
2022-06-15,135.9315989582785,135.27321873980117,144.16487951089695,135.9315989582785,135.9315989582785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.633922419627728,3.633922419627728,3.633922419627728,0.011747368328191935,0.011747368328191935,0.011747368328191935,0.0,0.0,0.0,0.054011703400224764,0.054011703400224764,0.054011703400224764,3.5681633478993113,3.5681633478993113,3.5681633478993113,0.0,0.0,0.0,139.56552137790624
2022-06-16,135.48701171587985,134.82817637533057,144.15616929617968,135.48701171587985,135.48701171587985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.715367985347894,3.715367985347894,3.715367985347894,0.011747368328191218,0.011747368328191218,0.011747368328191218,0.0,0.0,0.0,-0.09775296194828512,-0.09775296194828512,-0.09775296194828512,3.8013735789679877,3.8013735789679877,3.8013735789679877,0.0,0.0,0.0,139.20237970122773
2022-06-17,135.04242447348116,134.21194239771384,143.4635830347563,135.04242447348116,135.04242447348116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.050428353627204,4.050428353627204,4.050428353627204,0.01174736832819187,0.01174736832819187,0.01174736832819187,0.0,0.0,0.0,0.002455032632884057,0.002455032632884057,0.002455032632884057,4.036225952666127,4.036225952666127,4.036225952666127,0.0,0.0,0.0,139.09285282710837
2022-06-21,133.26407550388646,134.0021819371716,142.98012305463575,133.26407550388646,133.26407550388646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.103674033879889,5.103674033879889,5.103674033879889,0.011747368328191704,0.011747368328191704,0.011747368328191704,0.0,0.0,0.0,0.07052787227365344,0.07052787227365344,0.07052787227365344,5.021398793278044,5.021398793278044,5.021398793278044,0.0,0.0,0.0,138.36774953776634
2022-06-22,132.81948826148778,133.84620503233674,142.60838089301964,132.81948826148778,132.81948826148778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.350786351052301,5.350786351052301,5.350786351052301,0.011747368328190986,0.011747368328190986,0.011747368328190986,0.0,0.0,0.0,0.0540117034008569,0.0540117034008569,0.0540117034008569,5.285027279323253,5.285027279323253,5.285027279323253,0.0,0.0,0.0,138.17027461254008
2022-06-23,132.37490101908915,133.48768506474664,142.2908978596779,132.37490101908915,132.37490101908915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.471104593570768,5.471104593570768,5.471104593570768,0.01174736832819164,0.01174736832819164,0.01174736832819164,0.0,0.0,0.0,-0.09775296194822512,-0.09775296194822512,-0.09775296194822512,5.557110187190802,5.557110187190802,5.557110187190802,0.0,0.0,0.0,137.84600561265992
2022-06-24,131.93031377669044,133.18214737571995,141.87196086884921,131.93031377669044,131.93031377669044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.85208840225808,5.85208840225808,5.85208840225808,0.011747368328192292,0.011747368328192292,0.011747368328192292,0.0,0.0,0.0,0.0024550326329576015,0.0024550326329576015,0.0024550326329576015,5.837886001296931,5.837886001296931,5.837886001296931,0.0,0.0,0.0,137.78240217894853
2022-06-27,130.59655204949445,132.94313254975157,141.93612000027343,130.59655204949445,130.59655204949445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.715049802341192,6.715049802341192,6.715049802341192,0.011747368328191472,0.011747368328191472,0.011747368328191472,0.0,0.0,0.0,-0.026307164851277907,-0.026307164851277907,-0.026307164851277907,6.729609598864278,6.729609598864278,6.729609598864278,0.0,0.0,0.0,137.31160185183563
2022-06-28,130.15196480709562,132.91584538917297,141.84444055140395,130.15196480709562,130.15196480709562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.122906168654192,7.122906168654192,7.122906168654192,0.011747368328192122,0.011747368328192122,0.011747368328192122,0.0,0.0,0.0,0.070527872273875,0.070527872273875,0.070527872273875,7.040630928052124,7.040630928052124,7.040630928052124,0.0,0.0,0.0,137.27487097574982
2022-06-29,130.65395951811828,133.73929836064724,142.47966523102443,130.65395951811828,130.65395951811828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.422091026340989,7.422091026340989,7.422091026340989,0.011747368328191407,0.011747368328191407,0.011747368328191407,0.0,0.0,0.0,0.0540117034006174,0.0540117034006174,0.0540117034006174,7.3563319546121795,7.3563319546121795,7.3563319546121795,0.0,0.0,0.0,138.07605054445926
2022-06-30,131.15595422914095,134.6745209938453,143.72550186691805,131.15595422914095,131.15595422914095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.588891543347787,7.588891543347787,7.588891543347787,0.01174736832819206,0.01174736832819206,0.01174736832819206,0.0,0.0,0.0,-0.0977529619481024,-0.0977529619481024,-0.0977529619481024,7.674897136967697,7.674897136967697,7.674897136967697,0.0,0.0,0.0,138.74484577248873
2022-07-01,131.6579489401636,135.05631374643073,144.05229095653712,131.6579489401636,131.6579489401636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.008421732438993,8.008421732438993,8.008421732438993,0.011747368328191303,0.011747368328191303,0.011747368328191303,0.0,0.0,0.0,0.0024550326330311464,0.0024550326330311464,0.0024550326330311464,7.994219331477771,7.994219331477771,7.994219331477771,0.0,0.0,0.0,139.6663706726026
2022-07-05,133.66592778425434,138.46376608110722,147.2860583504814,133.66592778425434,133.66592778425434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31100911960599,9.31100911960599,9.31100911960599,0.011747368328192545,0.011747368328192545,0.011747368328192545,0.0,0.0,0.0,0.07052787227385969,0.07052787227385969,0.07052787227385969,9.228733879003938,9.228733879003938,9.228733879003938,0.0,0.0,0.0,142.97693690386032
2022-07-06,134.16792249527705,139.14504933677733,148.30775621440216,134.16792249527705,134.16792249527705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.578385971815191,9.578385971815191,9.578385971815191,0.011747368328191829,0.011747368328191829,0.011747368328191829,0.0,0.0,0.0,0.05401170340037791,0.05401170340037791,0.05401170340037791,9.512626900086621,9.512626900086621,9.512626900086621,0.0,0.0,0.0,143.74630846709223
2022-07-07,134.66991720629966,139.7853854329057,148.56048081504804,134.66991720629966,134.66991720629966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.69468360493366,9.69468360493366,9.69468360493366,0.011747368328192481,0.011747368328192481,0.011747368328192481,0.0,0.0,0.0,-0.09775296194804241,-0.09775296194804241,-0.09775296194804241,9.780689198553508,9.780689198553508,9.780689198553508,0.0,0.0,0.0,144.36460081123332
2022-07-08,135.17191191732238,140.8815151678973,149.39687092641182,135.17191191732238,135.17191191732238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04413268967578,10.04413268967578,10.04413268967578,0.011747368328191725,0.011747368328191725,0.011747368328191725,0.0,0.0,0.0,0.002455032633104691,0.002455032633104691,0.002455032633104691,10.029930288714484,10.029930288714484,10.029930288714484,0.0,0.0,0.0,145.21604460699817
2022-07-11,136.67789605039033,142.9021585722638,151.8834149911931,136.67789605039033,136.67789605039033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.621531833492051,10.621531833492051,10.621531833492051,0.011747368328192313,0.011747368328192313,0.011747368328192313,0.0,0.0,0.0,-0.026307164851611355,-0.026307164851611355,-0.026307164851611355,10.636091630015471,10.636091630015471,10.636091630015471,0.0,0.0,0.0,147.29942788388237
2022-07-12,137.17989076141305,143.27912162632083,152.78185420363695,137.17989076141305,137.17989076141305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.864429767314023,10.864429767314023,10.864429767314023,0.011747368328191557,0.011747368328191557,0.011747368328191557,0.0,0.0,0.0,0.07052787227384441,0.07052787227384441,0.07052787227384441,10.782154526711988,10.782154526711988,10.782154526711988,0.0,0.0,0.0,148.04432052872707
2022-07-13,137.68188547243574,144.0571468224861,153.36531211767578,137.68188547243574,137.68188547243574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.962094468801455,10.962094468801455,10.962094468801455,0.01174736832819084,0.01174736832819084,0.01174736832819084,0.0,0.0,0.0,0.05401170340053542,0.05401170340053542,0.05401170340053542,10.896335397072729,10.896335397072729,10.896335397072729,0.0,0.0,0.0,148.6439799412372
2022-07-14,138.18388018345837,144.79879070166567,153.80962623811018,138.18388018345837,138.18388018345837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.890681778892406,10.890681778892406,10.890681778892406,0.011747368328191494,0.011747368328191494,0.011747368328191494,0.0,0.0,0.0,-0.09775296194822407,-0.09775296194822407,-0.09775296194822407,10.976687372512439,10.976687372512439,10.976687372512439,0.0,0.0,0.0,149.07456196235077
2022-07-15,138.68587489448092,145.30779975634832,154.10377167216458,138.68587489448092,138.68587489448092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.035765107003876,11.035765107003876,11.035765107003876,0.011747368328192146,0.011747368328192146,0.011747368328192146,0.0,0.0,0.0,0.0024550326331590116,0.0024550326331590116,0.0024550326331590116,11.021562706042523,11.021562706042523,11.021562706042523,0.0,0.0,0.0,149.7216400014848
2022-07-18,141.4042649434055,147.7995192506902,156.77520995008513,141.4042649434055,141.4042649434055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.91724494129516,10.91724494129516,10.91724494129516,0.011747368328192734,0.011747368328192734,0.011747368328192734,0.0,0.0,0.0,-0.02630716485172807,-0.02630716485172807,-0.02630716485172807,10.931804737818695,10.931804737818695,10.931804737818695,0.0,0.0,0.0,152.32150988470067
2022-07-19,142.31039495971356,148.7651758162304,158.0750095409852,142.31039495971356,142.31039495971356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.907284399065077,10.907284399065077,10.907284399065077,0.011747368328192018,0.011747368328192018,0.011747368328192018,0.0,0.0,0.0,0.0705278722736164,0.0705278722736164,0.0705278722736164,10.825009158463269,10.825009158463269,10.825009158463269,0.0,0.0,0.0,153.21767935877864
2022-07-20,143.2165249760218,149.65459973149677,158.10560516921777,143.2165249760218,143.2165249760218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.745404660675069,10.745404660675069,10.745404660675069,0.011747368328191262,0.011747368328191262,0.011747368328191262,0.0,0.0,0.0,0.05401170340029592,0.05401170340029592,0.05401170340029592,10.679645588946581,10.679645588946581,10.679645588946581,0.0,0.0,0.0,153.96192963669685
2022-07-21,144.12265499232993,150.2069605568633,159.02815096510116,144.12265499232993,144.12265499232993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.410182176952228,10.410182176952228,10.410182176952228,0.011747368328191914,0.011747368328191914,0.011747368328191914,0.0,0.0,0.0,-0.09775296194816409,-0.09775296194816409,-0.09775296194816409,10.496187770572199,10.496187770572199,10.496187770572199,0.0,0.0,0.0,154.53283716928215
2022-07-22,145.02878500863807,150.8230650380665,159.44024085147498,145.02878500863807,145.02878500863807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.28967445207175,10.28967445207175,10.28967445207175,0.011747368328192564,0.011747368328192564,0.011747368328192564,0.0,0.0,0.0,0.002455032632851618,0.002455032632851618,0.002455032632851618,10.275472051110706,10.275472051110706,10.275472051110706,0.0,0.0,0.0,155.31845946070982
2022-07-25,147.74717505756269,152.77003925354714,161.74635219888734,147.74717505756269,147.74717505756269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.388795968100727,9.388795968100727,9.388795968100727,0.011747368328191747,0.011747368328191747,0.011747368328191747,0.0,0.0,0.0,-0.026307164851388187,-0.026307164851388187,-0.026307164851388187,9.403355764623923,9.403355764623923,9.403355764623923,0.0,0.0,0.0,157.13597102566342
2022-07-26,148.65330507387074,153.58771552532022,162.3736648251609,148.65330507387074,148.65330507387074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13109041519043,9.13109041519043,9.13109041519043,0.011747368328191031,0.011747368328191031,0.011747368328191031,0.0,0.0,0.0,0.07052787227360109,0.07052787227360109,0.07052787227360109,9.048815174588638,9.048815174588638,9.048815174588638,0.0,0.0,0.0,157.78439548906118
2022-07-27,149.55943509017897,153.955855506713,162.59954276523493,149.55943509017897,149.55943509017897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73193686548812,8.73193686548812,8.73193686548812,0.011747368328191683,0.011747368328191683,0.011747368328191683,0.0,0.0,0.0,0.054011703400729555,0.054011703400729555,0.054011703400729555,8.666177793759198,8.666177793759198,8.666177793759198,0.0,0.0,0.0,158.29137195566707
2022-07-28,150.46556510648702,153.75781891407212,163.31305688013856,150.46556510648702,150.46556510648702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.172125697584654,8.172125697584654,8.172125697584654,0.011747368328192334,0.011747368328192334,0.011747368328192334,0.0,0.0,0.0,-0.0977529619481041,-0.0977529619481041,-0.0977529619481041,8.258131291204567,8.258131291204567,8.258131291204567,0.0,0.0,0.0,158.63769080407167
2022-07-29,151.37169512279524,154.56971565491548,163.74609875632547,151.37169512279524,151.37169512279524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.841790223951147,7.841790223951147,7.841790223951147,0.011747368328192988,0.011747368328192988,0.011747368328192988,0.0,0.0,0.0,0.002455032632905939,0.002455032632905939,0.002455032632905939,7.827587822990048,7.827587822990048,7.827587822990048,0.0,0.0,0.0,159.21348534674638
